gvkey,iid,datadate,tic,cshtrd,prccd,gind,sic,,,
147579,1,3/11/2016,NFLX,15103650,97.66,502020,7841,,,
147579,1,3/14/2016,NFLX,11234780,98.13,502020,7841,,,
147579,1,3/15/2016,NFLX,9681365,97.86,502020,7841,,,
147579,1,3/16/2016,NFLX,12613550,99.35,502020,7841,,,
147579,1,3/17/2016,NFLX,13800360,99.72,502020,7841,,,
147579,1,3/18/2016,NFLX,15445740,101.12,502020,7841,,,
147579,1,3/21/2016,NFLX,9570501,101.06,502020,7841,,,
147579,1,3/22/2016,NFLX,9045694,99.84,502020,7841,,,
147579,1,3/23/2016,NFLX,8306821,99.59,502020,7841,,,
147579,1,3/24/2016,NFLX,10660920,98.36,502020,7841,,,
147579,1,3/28/2016,NFLX,12416690,101.21,502020,7841,,,
147579,1,3/29/2016,NFLX,15997190,104.13,502020,7841,,,
147579,1,3/30/2016,NFLX,14698280,102.19,502020,7841,,,
147579,1,3/31/2016,NFLX,9745408,102.23,502020,7841,,,
147579,1,4/1/2016,NFLX,14171930,105.7,502020,7841,,,
147579,1,4/4/2016,NFLX,10928410,104.35,502020,7841,,,
147579,1,4/5/2016,NFLX,10041100,104.94,502020,7841,,,
147579,1,4/6/2016,NFLX,9596782,104.83,502020,7841,,,
147579,1,4/7/2016,NFLX,10767280,104.45,502020,7841,,,
147579,1,4/8/2016,NFLX,7842263,103.81,502020,7841,,,
147579,1,4/11/2016,NFLX,7441959,102.68,502020,7841,,,
147579,1,4/12/2016,NFLX,12406400,106.98,502020,7841,,,
147579,1,4/13/2016,NFLX,16691020,109.65,502020,7841,,,
147579,1,4/14/2016,NFLX,9546279,110.42,502020,7841,,,
147579,1,4/15/2016,NFLX,11731280,111.51,502020,7841,,,
147579,1,4/18/2016,NFLX,30667210,108.4,502020,7841,,,
147579,1,4/19/2016,NFLX,55668150,94.34,502020,7841,,,
147579,1,4/20/2016,NFLX,25643260,96.77,502020,7841,,,
147579,1,4/21/2016,NFLX,19897510,94.98,502020,7841,,,
147579,1,4/22/2016,NFLX,15800310,95.9,502020,7841,,,
147579,1,4/25/2016,NFLX,14972770,93.56,502020,7841,,,
147579,1,4/26/2016,NFLX,15272700,92.43,502020,7841,,,
147579,1,4/27/2016,NFLX,12204780,91.04,502020,7841,,,
147579,1,4/28/2016,NFLX,11457450,90.28,502020,7841,,,
147579,1,4/29/2016,NFLX,13965730,90.03,502020,7841,,,
147579,1,5/2/2016,NFLX,12532080,93.11,502020,7841,,,
147579,1,5/3/2016,NFLX,10585600,91.54,502020,7841,,,
147579,1,5/4/2016,NFLX,7378055,90.79,502020,7841,,,
147579,1,5/5/2016,NFLX,10360730,89.37,502020,7841,,,
147579,1,5/6/2016,NFLX,10431350,90.84,502020,7841,,,
147579,1,5/9/2016,NFLX,9535874,90.54,502020,7841,,,
147579,1,5/10/2016,NFLX,11172090,92.89,502020,7841,,,
147579,1,5/11/2016,NFLX,11681150,90.02,502020,7841,,,
147579,1,5/12/2016,NFLX,20377210,87.74,502020,7841,,,
147579,1,5/13/2016,NFLX,11561810,87.88,502020,7841,,,
147579,1,5/16/2016,NFLX,11241770,89.12,502020,7841,,,
147579,1,5/17/2016,NFLX,11564310,88.63,502020,7841,,,
147579,1,5/18/2016,NFLX,13893610,90.5,502020,7841,,,
147579,1,5/19/2016,NFLX,11446870,89.55,502020,7841,,,
147579,1,5/20/2016,NFLX,15035800,92.49,502020,7841,,,
147579,1,5/23/2016,NFLX,13975830,94.89,502020,7841,,,
147579,1,5/24/2016,NFLX,21230620,97.89,502020,7841,,,
147579,1,5/25/2016,NFLX,15153600,100.2,502020,7841,,,
147579,1,5/26/2016,NFLX,17810040,102.81,502020,7841,,,
147579,1,5/27/2016,NFLX,9082200,103.3,502020,7841,,,
147579,1,5/31/2016,NFLX,8716674,102.57,502020,7841,,,
147579,1,6/1/2016,NFLX,8387248,101.51,502020,7841,,,
147579,1,6/2/2016,NFLX,7984791,101.25,502020,7841,,,
147579,1,6/3/2016,NFLX,9208587,99.59,502020,7841,,,
147579,1,6/6/2016,NFLX,6824314,100.74,502020,7841,,,
147579,1,6/7/2016,NFLX,6465575,99.89,502020,7841,,,
147579,1,6/8/2016,NFLX,9411635,97.86,502020,7841,,,
147579,1,6/9/2016,NFLX,8922203,97.09,502020,7841,,,
147579,1,6/10/2016,NFLX,12895820,93.75,502020,7841,,,
147579,1,6/13/2016,NFLX,13475030,93.85,502020,7841,,,
147579,1,6/14/2016,NFLX,9462854,94.12,502020,7841,,,
147579,1,6/15/2016,NFLX,7673271,94.29,502020,7841,,,
147579,1,6/16/2016,NFLX,7540702,95.44,502020,7841,,,
147579,1,6/17/2016,NFLX,8044177,94.45,502020,7841,,,
147579,1,6/20/2016,NFLX,9018143,93.8,502020,7841,,,
147579,1,6/21/2016,NFLX,15172340,90.99,502020,7841,,,
147579,1,6/22/2016,NFLX,9435408,90.01,502020,7841,,,
147579,1,6/23/2016,NFLX,10771380,91.66,502020,7841,,,
147579,1,6/24/2016,NFLX,11231980,88.44,502020,7841,,,
147579,1,6/27/2016,NFLX,13760580,85.33,502020,7841,,,
147579,1,6/28/2016,NFLX,11529090,87.97,502020,7841,,,
147579,1,6/29/2016,NFLX,11673630,91.06,502020,7841,,,
147579,1,6/30/2016,NFLX,9015191,91.48,502020,7841,,,
150937,1,3/1/2016,STX,6653764,33.23,452020,3572,,,
150937,1,3/2/2016,STX,4882014,33.93,452020,3572,,,
150937,1,3/3/2016,STX,4239705,34.75,452020,3572,,,
150937,1,3/4/2016,STX,5198404,34.53,452020,3572,,,
150937,1,3/7/2016,STX,5140266,35.48,452020,3572,,,
150937,1,3/8/2016,STX,5744052,34.24,452020,3572,,,
150937,1,3/9/2016,STX,4586116,34.21,452020,3572,,,
150937,1,3/10/2016,STX,4268354,34.95,452020,3572,,,
150937,1,3/11/2016,STX,3323625,36.17,452020,3572,,,
150937,1,3/14/2016,STX,6750646,35.36,452020,3572,,,
150937,1,3/15/2016,STX,3613508,34.62,452020,3572,,,
150937,1,3/16/2016,STX,4212124,34.49,452020,3572,,,
150937,1,3/17/2016,STX,4231929,34.93,452020,3572,,,
150937,1,3/18/2016,STX,11672830,36.57,452020,3572,,,
150937,1,3/21/2016,STX,2885784,36.54,452020,3572,,,
150937,1,3/22/2016,STX,4085442,37.04,452020,3572,,,
150937,1,3/23/2016,STX,4559118,34.8,452020,3572,,,
150937,1,3/24/2016,STX,8569907,33.23,452020,3572,,,
150937,1,3/28/2016,STX,3925239,33.54,452020,3572,,,
150937,1,3/29/2016,STX,3535627,33.8,452020,3572,,,
150937,1,3/30/2016,STX,3718824,34.17,452020,3572,,,
150937,1,3/31/2016,STX,2741179,34.45,452020,3572,,,
150937,1,4/1/2016,STX,4556119,33.69,452020,3572,,,
150937,1,4/4/2016,STX,2313176,33.55,452020,3572,,,
150937,1,4/5/2016,STX,3464261,32.86,452020,3572,,,
150937,1,4/6/2016,STX,3525959,33.72,452020,3572,,,
150937,1,4/7/2016,STX,3182351,33.11,452020,3572,,,
150937,1,4/8/2016,STX,2972935,33.23,452020,3572,,,
150937,1,4/11/2016,STX,7544127,34.98,452020,3572,,,
150937,1,4/12/2016,STX,4680548,35.04,452020,3572,,,
150937,1,4/13/2016,STX,7101271,33.93,452020,3572,,,
150937,1,4/14/2016,STX,48441330,27.11,452020,3572,,,
150937,1,4/15/2016,STX,19379540,25.59,452020,3572,,,
150937,1,4/18/2016,STX,10780010,25.78,452020,3572,,,
150937,1,4/19/2016,STX,8955215,25.33,452020,3572,,,
150937,1,4/20/2016,STX,8668847,25.67,452020,3572,,,
150937,1,4/21/2016,STX,8575848,25.43,452020,3572,,,
150937,1,4/22/2016,STX,7218231,25.32,452020,3572,,,
150937,1,4/25/2016,STX,7857617,26.29,452020,3572,,,
150937,1,4/26/2016,STX,7440616,27,452020,3572,,,
150937,1,4/27/2016,STX,7208123,27.34,452020,3572,,,
150937,1,4/28/2016,STX,7362679,26.9,452020,3572,,,
150937,1,4/29/2016,STX,24437270,21.77,452020,3572,,,
150937,1,5/2/2016,STX,18803060,20.48,452020,3572,,,
150937,1,5/3/2016,STX,13690030,19.44,452020,3572,,,
150937,1,5/4/2016,STX,11689290,20.15,452020,3572,,,
150937,1,5/5/2016,STX,7886181,20.01,452020,3572,,,
150937,1,5/6/2016,STX,8455618,19.07,452020,3572,,,
150937,1,5/9/2016,STX,8925416,18.86,452020,3572,,,
150937,1,5/10/2016,STX,6099974,19.25,452020,3572,,,
150937,1,5/11/2016,STX,5393532,18.72,452020,3572,,,
150937,1,5/12/2016,STX,10122110,18.79,452020,3572,,,
150937,1,5/13/2016,STX,6502158,19.09,452020,3572,,,
150937,1,5/16/2016,STX,7248268,19.16,452020,3572,,,
150937,1,5/17/2016,STX,7165853,19.635,452020,3572,,,
150937,1,5/18/2016,STX,7862150,20.24,452020,3572,,,
150937,1,5/19/2016,STX,8915583,20.52,452020,3572,,,
150937,1,5/20/2016,STX,7198506,20.41,452020,3572,,,
150937,1,5/23/2016,STX,4303760,20.8,452020,3572,,,
150937,1,5/24/2016,STX,4850118,20.88,452020,3572,,,
150937,1,5/25/2016,STX,6805056,21.48,452020,3572,,,
150937,1,5/26/2016,STX,5243654,21.55,452020,3572,,,
150937,1,5/27/2016,STX,4164569,21.66,452020,3572,,,
150937,1,5/31/2016,STX,8220539,22.56,452020,3572,,,
150937,1,6/1/2016,STX,6724625,23.01,452020,3572,,,
150937,1,6/2/2016,STX,8289838,23.75,452020,3572,,,
150937,1,6/3/2016,STX,7701679,23.64,452020,3572,,,
150937,1,6/6/2016,STX,4050709,23.89,452020,3572,,,
150937,1,6/7/2016,STX,5740291,24.65,452020,3572,,,
150937,1,6/8/2016,STX,7107178,24.25,452020,3572,,,
150937,1,6/9/2016,STX,6315259,24.14,452020,3572,,,
150937,1,6/10/2016,STX,5599169,23.14,452020,3572,,,
150937,1,6/13/2016,STX,5400295,22.68,452020,3572,,,
150937,1,6/14/2016,STX,4012183,22.76,452020,3572,,,
150937,1,6/15/2016,STX,4369937,22.715,452020,3572,,,
150937,1,6/16/2016,STX,4272984,22.69,452020,3572,,,
150937,1,6/17/2016,STX,7652215,23.22,452020,3572,,,
150937,1,6/20/2016,STX,4352430,23.43,452020,3572,,,
150937,1,6/21/2016,STX,3550523,23.86,452020,3572,,,
150937,1,6/22/2016,STX,3949339,23.87,452020,3572,,,
150937,1,6/23/2016,STX,4700127,24.48,452020,3572,,,
150937,1,6/24/2016,STX,6482175,23.16,452020,3572,,,
150937,1,6/27/2016,STX,6674887,20.87,452020,3572,,,
150937,1,6/28/2016,STX,6145655,22.53,452020,3572,,,
150937,1,6/29/2016,STX,8994353,23.95,452020,3572,,,
150937,1,6/30/2016,STX,8335166,24.36,452020,3572,,,
160329,1,3/1/2016,GOOGL,3003534,742.17,502030,7370,,,
160329,1,3/2/2016,GOOGL,1814990,739.48,502030,7370,,,
160329,1,3/3/2016,GOOGL,2025542,731.59,502030,7370,,,
160329,1,3/4/2016,GOOGL,2424117,730.22,502030,7370,,,
160329,1,3/7/2016,GOOGL,3085143,712.8,502030,7370,,,
160329,1,3/8/2016,GOOGL,2625740,713.53,502030,7370,,,
160329,1,3/9/2016,GOOGL,1977088,725.41,502030,7370,,,
160329,1,3/10/2016,GOOGL,2229615,732.17,502030,7370,,,
160329,1,3/11/2016,GOOGL,1767725,744.87,502030,7370,,,
160329,1,3/14/2016,GOOGL,1640531,750.24,502030,7370,,,
160329,1,3/15/2016,GOOGL,1479737,750.57,502030,7370,,,
160329,1,3/16/2016,GOOGL,1462328,757.36,502030,7370,,,
160329,1,3/17/2016,GOOGL,2227732,758.48,502030,7370,,,
160329,1,3/18/2016,GOOGL,2814010,755.41,502030,7370,,,
160329,1,3/21/2016,GOOGL,1438431,762.16,502030,7370,,,
160329,1,3/22/2016,GOOGL,1104542,760.05,502030,7370,,,
160329,1,3/23/2016,GOOGL,1233396,757.56,502030,7370,,,
160329,1,3/24/2016,GOOGL,1532760,754.84,502030,7370,,,
160329,1,3/28/2016,GOOGL,1083237,753.28,502030,7370,,,
160329,1,3/29/2016,GOOGL,1988867,765.89,502030,7370,,,
160329,1,3/30/2016,GOOGL,2018489,768.34,502030,7370,,,
160329,1,3/31/2016,GOOGL,1627359,762.9,502030,7370,,,
160329,1,4/1/2016,GOOGL,1582377,769.67,502030,7370,,,
160329,1,4/4/2016,GOOGL,1346216,765.12,502030,7370,,,
160329,1,4/5/2016,GOOGL,1222899,758.57,502030,7370,,,
160329,1,4/6/2016,GOOGL,1262942,768.07,502030,7370,,,
160329,1,4/7/2016,GOOGL,1274258,760.12,502030,7370,,,
160329,1,4/8/2016,GOOGL,1171831,759.47,502030,7370,,,
160329,1,4/11/2016,GOOGL,1586524,757.54,502030,7370,,,
160329,1,4/12/2016,GOOGL,1366589,764.32,502030,7370,,,
160329,1,4/13/2016,GOOGL,1769568,771.91,502030,7370,,,
160329,1,4/14/2016,GOOGL,1348242,775.39,502030,7370,,,
160329,1,4/15/2016,GOOGL,1559707,780,502030,7370,,,
160329,1,4/18/2016,GOOGL,1673385,787.68,502030,7370,,,
160329,1,4/19/2016,GOOGL,2195959,776.25,502030,7370,,,
160329,1,4/20/2016,GOOGL,1710652,774.92,502030,7370,,,
160329,1,4/21/2016,GOOGL,3786960,780,502030,7370,,,
160329,1,4/22/2016,GOOGL,7038718,737.77,502030,7370,,,
160329,1,4/25/2016,GOOGL,2470543,742.21,502030,7370,,,
160329,1,4/26/2016,GOOGL,2776678,725.37,502030,7370,,,
160329,1,4/27/2016,GOOGL,3305829,721.46,502030,7370,,,
160329,1,4/28/2016,GOOGL,3124368,705.06,502030,7370,,,
160329,1,4/29/2016,GOOGL,2913286,707.88,502030,7370,,,
160329,1,5/2/2016,GOOGL,1673095,714.41,502030,7370,,,
160329,1,5/3/2016,GOOGL,1930313,708.44,502030,7370,,,
160329,1,5/4/2016,GOOGL,1708120,711.37,502030,7370,,,
160329,1,5/5/2016,GOOGL,1482730,714.71,502030,7370,,,
160329,1,5/6/2016,GOOGL,1994510,725.18,502030,7370,,,
160329,1,5/9/2016,GOOGL,1900579,729.13,502030,7370,,,
160329,1,5/10/2016,GOOGL,1629685,739.38,502030,7370,,,
160329,1,5/11/2016,GOOGL,1489772,730.55,502030,7370,,,
160329,1,5/12/2016,GOOGL,1354049,728.07,502030,7370,,,
160329,1,5/13/2016,GOOGL,1255038,724.83,502030,7370,,,
160329,1,5/16/2016,GOOGL,1124740,730.3,502030,7370,,,
160329,1,5/17/2016,GOOGL,1668702,720.19,502030,7370,,,
160329,1,5/18/2016,GOOGL,1622966,721.78,502030,7370,,,
160329,1,5/19/2016,GOOGL,1523254,715.31,502030,7370,,,
160329,1,5/20/2016,GOOGL,1730353,721.71,502030,7370,,,
160329,1,5/23/2016,GOOGL,1237493,717.25,502030,7370,,,
160329,1,5/24/2016,GOOGL,1893201,733.03,502030,7370,,,
160329,1,5/25/2016,GOOGL,1615382,738.1,502030,7370,,,
160329,1,5/26/2016,GOOGL,1359797,736.93,502030,7370,,,
160329,1,5/27/2016,GOOGL,1739463,747.6,502030,7370,,,
160329,1,5/31/2016,GOOGL,2123407,748.85,502030,7370,,,
160329,1,6/1/2016,GOOGL,1039582,748.46,502030,7370,,,
160329,1,6/2/2016,GOOGL,1695221,744.27,502030,7370,,,
160329,1,6/3/2016,GOOGL,1230030,735.86,502030,7370,,,
160329,1,6/6/2016,GOOGL,1491771,730.06,502030,7370,,,
160329,1,6/7/2016,GOOGL,1214733,731.09,502030,7370,,,
160329,1,6/8/2016,GOOGL,1615601,742.93,502030,7370,,,
160329,1,6/9/2016,GOOGL,958731,742.52,502030,7370,,,
160329,1,6/10/2016,GOOGL,1452155,733.19,502030,7370,,,
160329,1,6/13/2016,GOOGL,1166558,731.88,502030,7370,,,
160329,1,6/14/2016,GOOGL,1327872,733.25,502030,7370,,,
160329,1,6/15/2016,GOOGL,1157759,732.19,502030,7370,,,
160329,1,6/16/2016,GOOGL,2246849,724.25,502030,7370,,,
160329,1,6/17/2016,GOOGL,4112597,704.25,502030,7370,,,
160329,1,6/20/2016,GOOGL,2282347,706.13,502030,7370,,,
160329,1,6/21/2016,GOOGL,1492642,708.88,502030,7370,,,
160329,1,6/22/2016,GOOGL,1452007,710.47,502030,7370,,,
160329,1,6/23/2016,GOOGL,2121556,714.87,502030,7370,,,
160329,1,6/24/2016,GOOGL,4767591,685.2,502030,7370,,,
160329,1,6/27/2016,GOOGL,2909539,681.14,502030,7370,,,
160329,1,6/28/2016,GOOGL,1910261,691.26,502030,7370,,,
160329,1,6/29/2016,GOOGL,2154792,695.19,502030,7370,,,
160329,1,6/30/2016,GOOGL,2110713,703.53,502030,7370,,,
160329,3,3/1/2016,GOOG,2148608,718.81,502030,7370,,,
160329,3,3/2/2016,GOOG,1629501,718.85,502030,7370,,,
160329,3,3/3/2016,GOOG,1956958,712.42,502030,7370,,,
160329,3,3/4/2016,GOOG,1971379,710.89,502030,7370,,,
160329,3,3/7/2016,GOOG,2986064,695.16,502030,7370,,,
160329,3,3/8/2016,GOOG,2075305,693.97,502030,7370,,,
160329,3,3/9/2016,GOOG,1419661,705.24,502030,7370,,,
160329,3,3/10/2016,GOOG,2830630,712.82,502030,7370,,,
160329,3,3/11/2016,GOOG,1968164,726.82,502030,7370,,,
160329,3,3/14/2016,GOOG,1717002,730.49,502030,7370,,,
160329,3,3/15/2016,GOOG,1720790,728.33,502030,7370,,,
160329,3,3/16/2016,GOOG,1621412,736.09,502030,7370,,,
160329,3,3/17/2016,GOOG,1859562,737.78,502030,7370,,,
160329,3,3/18/2016,GOOG,2982194,737.6,502030,7370,,,
160329,3,3/21/2016,GOOG,1835963,742.09,502030,7370,,,
160329,3,3/22/2016,GOOG,1269263,740.75,502030,7370,,,
160329,3,3/23/2016,GOOG,1431130,738.06,502030,7370,,,
160329,3,3/24/2016,GOOG,1570474,735.3,502030,7370,,,
160329,3,3/28/2016,GOOG,1300817,733.53,502030,7370,,,
160329,3,3/29/2016,GOOG,1902254,744.77,502030,7370,,,
160329,3,3/30/2016,GOOG,1782278,750.53,502030,7370,,,
160329,3,3/31/2016,GOOG,1718638,744.95,502030,7370,,,
160329,3,4/1/2016,GOOG,1576240,749.91,502030,7370,,,
160329,3,4/4/2016,GOOG,1134214,745.29,502030,7370,,,
160329,3,4/5/2016,GOOG,1130817,737.8,502030,7370,,,
160329,3,4/6/2016,GOOG,1052171,745.69,502030,7370,,,
160329,3,4/7/2016,GOOG,1452369,740.28,502030,7370,,,
160329,3,4/8/2016,GOOG,1289869,739.15,502030,7370,,,
160329,3,4/11/2016,GOOG,1218789,736.1,502030,7370,,,
160329,3,4/12/2016,GOOG,1349780,743.09,502030,7370,,,
160329,3,4/13/2016,GOOG,1707397,751.72,502030,7370,,,
160329,3,4/14/2016,GOOG,1134056,753.2,502030,7370,,,
160329,3,4/15/2016,GOOG,1807062,759,502030,7370,,,
160329,3,4/18/2016,GOOG,1557199,766.61,502030,7370,,,
160329,3,4/19/2016,GOOG,2027962,753.93,502030,7370,,,
160329,3,4/20/2016,GOOG,1526776,752.67,502030,7370,,,
160329,3,4/21/2016,GOOG,2995094,759.14,502030,7370,,,
160329,3,4/22/2016,GOOG,5949699,718.77,502030,7370,,,
160329,3,4/25/2016,GOOG,1956956,723.15,502030,7370,,,
160329,3,4/26/2016,GOOG,2739133,708.14,502030,7370,,,
160329,3,4/27/2016,GOOG,3094905,705.84,502030,7370,,,
160329,3,4/28/2016,GOOG,2859790,691.02,502030,7370,,,
160329,3,4/29/2016,GOOG,2486584,693.01,502030,7370,,,
160329,3,5/2/2016,GOOG,1645013,698.21,502030,7370,,,
160329,3,5/3/2016,GOOG,1541297,692.36,502030,7370,,,
160329,3,5/4/2016,GOOG,1692757,695.7,502030,7370,,,
160329,3,5/5/2016,GOOG,1680220,701.43,502030,7370,,,
160329,3,5/6/2016,GOOG,1828508,711.12,502030,7370,,,
160329,3,5/9/2016,GOOG,1509892,712.9,502030,7370,,,
160329,3,5/10/2016,GOOG,1568621,723.18,502030,7370,,,
160329,3,5/11/2016,GOOG,1690862,715.29,502030,7370,,,
160329,3,5/12/2016,GOOG,1361170,713.31,502030,7370,,,
160329,3,5/13/2016,GOOG,1307559,710.83,502030,7370,,,
160329,3,5/16/2016,GOOG,1316719,716.49,502030,7370,,,
160329,3,5/17/2016,GOOG,1999883,706.23,502030,7370,,,
160329,3,5/18/2016,GOOG,1765632,706.63,502030,7370,,,
160329,3,5/19/2016,GOOG,1668887,700.32,502030,7370,,,
160329,3,5/20/2016,GOOG,1825830,709.74,502030,7370,,,
160329,3,5/23/2016,GOOG,1326386,704.24,502030,7370,,,
160329,3,5/24/2016,GOOG,1926828,720.09,502030,7370,,,
160329,3,5/25/2016,GOOG,1629790,725.27,502030,7370,,,
160329,3,5/26/2016,GOOG,1573635,724.12,502030,7370,,,
160329,3,5/27/2016,GOOG,1974425,732.66,502030,7370,,,
160329,3,5/31/2016,GOOG,2128358,735.72,502030,7370,,,
160329,3,6/1/2016,GOOG,1251468,734.15,502030,7370,,,
160329,3,6/2/2016,GOOG,1340664,730.4,502030,7370,,,
160329,3,6/3/2016,GOOG,1225924,722.34,502030,7370,,,
160329,3,6/6/2016,GOOG,1565955,716.55,502030,7370,,,
160329,3,6/7/2016,GOOG,1336348,716.65,502030,7370,,,
160329,3,6/8/2016,GOOG,1583325,728.28,502030,7370,,,
160329,3,6/9/2016,GOOG,987635,728.58,502030,7370,,,
160329,3,6/10/2016,GOOG,1213989,719.41,502030,7370,,,
160329,3,6/13/2016,GOOG,1255199,718.36,502030,7370,,,
160329,3,6/14/2016,GOOG,1303808,718.27,502030,7370,,,
160329,3,6/15/2016,GOOG,1213386,718.92,502030,7370,,,
160329,3,6/16/2016,GOOG,1981657,710.36,502030,7370,,,
160329,3,6/17/2016,GOOG,3397720,691.72,502030,7370,,,
160329,3,6/20/2016,GOOG,2080645,693.71,502030,7370,,,
160329,3,6/21/2016,GOOG,1464836,695.94,502030,7370,,,
160329,3,6/22/2016,GOOG,1182161,697.46,502030,7370,,,
160329,3,6/23/2016,GOOG,2166183,701.87,502030,7370,,,
160329,3,6/24/2016,GOOG,4442943,675.22,502030,7370,,,
160329,3,6/27/2016,GOOG,2632011,668.26,502030,7370,,,
160329,3,6/28/2016,GOOG,2169704,680.04,502030,7370,,,
160329,3,6/29/2016,GOOG,1931436,684.11,502030,7370,,,
160329,3,6/30/2016,GOOG,1597298,692.1,502030,7370,,,
164532,90,3/1/2016,BIDU,4183716,180.2,502030,7370,,,
164532,90,3/2/2016,BIDU,3075529,176.94,502030,7370,,,
164532,90,3/3/2016,BIDU,2500081,177.3,502030,7370,,,
164532,90,3/4/2016,BIDU,2938717,178.55,502030,7370,,,
164532,90,3/7/2016,BIDU,1929719,177.2,502030,7370,,,
164532,90,3/8/2016,BIDU,2377857,172.81,502030,7370,,,
164532,90,3/9/2016,BIDU,2808866,176.5,502030,7370,,,
164532,90,3/10/2016,BIDU,2315338,176.08,502030,7370,,,
164532,90,3/11/2016,BIDU,2844647,182.98,502030,7370,,,
164532,90,3/14/2016,BIDU,2734952,182.02,502030,7370,,,
164532,90,3/15/2016,BIDU,1623019,180.22,502030,7370,,,
164532,90,3/16/2016,BIDU,1911922,183.05,502030,7370,,,
164532,90,3/17/2016,BIDU,1781829,183.44,502030,7370,,,
164532,90,3/18/2016,BIDU,3245097,187.92,502030,7370,,,
164532,90,3/21/2016,BIDU,1598381,187.12,502030,7370,,,
164532,90,3/22/2016,BIDU,1570921,188.4,502030,7370,,,
164532,90,3/23/2016,BIDU,2228588,183.84,502030,7370,,,
164532,90,3/24/2016,BIDU,1649608,184.86,502030,7370,,,
164532,90,3/28/2016,BIDU,1150377,185.17,502030,7370,,,
164532,90,3/29/2016,BIDU,2517520,189.84,502030,7370,,,
164532,90,3/30/2016,BIDU,2733597,189.89,502030,7370,,,
164532,90,3/31/2016,BIDU,2379595,190.88,502030,7370,,,
164532,90,4/1/2016,BIDU,2441333,190.33,502030,7370,,,
164532,90,4/4/2016,BIDU,1741364,188.97,502030,7370,,,
164532,90,4/5/2016,BIDU,2976652,183.8,502030,7370,,,
164532,90,4/6/2016,BIDU,1926260,186.82,502030,7370,,,
164532,90,4/7/2016,BIDU,1834221,182.53,502030,7370,,,
164532,90,4/8/2016,BIDU,1712934,183.98,502030,7370,,,
164532,90,4/11/2016,BIDU,1893624,185.07,502030,7370,,,
164532,90,4/12/2016,BIDU,1714037,187.4,502030,7370,,,
164532,90,4/13/2016,BIDU,3261974,193.98,502030,7370,,,
164532,90,4/14/2016,BIDU,2032002,195.72,502030,7370,,,
164532,90,4/15/2016,BIDU,1641117,193.22,502030,7370,,,
164532,90,4/18/2016,BIDU,1499124,192.94,502030,7370,,,
164532,90,4/19/2016,BIDU,2120734,194.52,502030,7370,,,
164532,90,4/20/2016,BIDU,1495938,193.67,502030,7370,,,
164532,90,4/21/2016,BIDU,1723938,192.74,502030,7370,,,
164532,90,4/22/2016,BIDU,2015608,190.76,502030,7370,,,
164532,90,4/25/2016,BIDU,1755306,188.04,502030,7370,,,
164532,90,4/26/2016,BIDU,1862278,188.25,502030,7370,,,
164532,90,4/27/2016,BIDU,2252177,187.95,502030,7370,,,
164532,90,4/28/2016,BIDU,3586775,186.02,502030,7370,,,
164532,90,4/29/2016,BIDU,6950750,194.3,502030,7370,,,
164532,90,5/2/2016,BIDU,10164460,178.91,502030,7370,,,
164532,90,5/3/2016,BIDU,5477405,174.36,502030,7370,,,
164532,90,5/4/2016,BIDU,4008009,177.28,502030,7370,,,
164532,90,5/5/2016,BIDU,3558495,175.22,502030,7370,,,
164532,90,5/6/2016,BIDU,3103496,173.94,502030,7370,,,
164532,90,5/9/2016,BIDU,6545717,169.49,502030,7370,,,
164532,90,5/10/2016,BIDU,5451582,166.21,502030,7370,,,
164532,90,5/11/2016,BIDU,6151616,163.05,502030,7370,,,
164532,90,5/12/2016,BIDU,4101717,161.28,502030,7370,,,
164532,90,5/13/2016,BIDU,3129647,159.75,502030,7370,,,
164532,90,5/16/2016,BIDU,5489336,167.96,502030,7370,,,
164532,90,5/17/2016,BIDU,5061549,171.04,502030,7370,,,
164532,90,5/18/2016,BIDU,3222628,169.45,502030,7370,,,
164532,90,5/19/2016,BIDU,2415250,168.51,502030,7370,,,
164532,90,5/20/2016,BIDU,2249265,170.05,502030,7370,,,
164532,90,5/23/2016,BIDU,1627176,169.77,502030,7370,,,
164532,90,5/24/2016,BIDU,4628397,175.91,502030,7370,,,
164532,90,5/25/2016,BIDU,3572660,176.71,502030,7370,,,
164532,90,5/26/2016,BIDU,3540025,177.67,502030,7370,,,
164532,90,5/27/2016,BIDU,5598916,185.01,502030,7370,,,
164532,90,5/31/2016,BIDU,24057380,178.54,502030,7370,,,
164532,90,6/1/2016,BIDU,4779468,176.53,502030,7370,,,
164532,90,6/2/2016,BIDU,3207920,175.64,502030,7370,,,
164532,90,6/3/2016,BIDU,2961673,173.74,502030,7370,,,
164532,90,6/6/2016,BIDU,1873102,174.62,502030,7370,,,
164532,90,6/7/2016,BIDU,2399706,170.86,502030,7370,,,
164532,90,6/8/2016,BIDU,2483954,168.71,502030,7370,,,
164532,90,6/9/2016,BIDU,2262186,168.99,502030,7370,,,
164532,90,6/10/2016,BIDU,2446353,164.28,502030,7370,,,
164532,90,6/13/2016,BIDU,3670516,163.55,502030,7370,,,
164532,90,6/14/2016,BIDU,10147290,160.84,502030,7370,,,
164532,90,6/15/2016,BIDU,3766326,161.03,502030,7370,,,
164532,90,6/16/2016,BIDU,4448207,165.52,502030,7370,,,
164532,90,6/17/2016,BIDU,3216379,162.68,502030,7370,,,
