gvkey,iid,datadate,tic,cshtrd,prccd
014225,01,05/05/2016,FAST,3800830.0000,46.5500
014225,01,05/06/2016,FAST,2092548.0000,46.4900
014225,01,05/09/2016,FAST,1911564.0000,46.1600
014225,01,05/10/2016,FAST,1873236.0000,46.6700
014225,01,05/11/2016,FAST,2003090.0000,46.3000
014225,01,05/12/2016,FAST,3356514.0000,45.6400
014225,01,05/13/2016,FAST,2057024.0000,45.4800
014225,01,05/16/2016,FAST,2227018.0000,45.7200
014225,01,05/17/2016,FAST,2033923.0000,45.2000
014225,01,05/18/2016,FAST,2553878.0000,45.3900
014225,01,05/19/2016,FAST,2279016.0000,44.5100
014225,01,05/20/2016,FAST,2665028.0000,44.8600
014225,01,05/23/2016,FAST,1425787.0000,44.8700
014225,01,05/24/2016,FAST,1770809.0000,45.7000
014225,01,05/25/2016,FAST,1881813.0000,45.9400
014225,01,05/26/2016,FAST,1988857.0000,46.0800
014225,01,05/27/2016,FAST,2132127.0000,46.0000
014225,01,05/31/2016,FAST,2582628.0000,46.0300
014225,01,06/01/2016,FAST,2317345.0000,46.2400
014225,01,06/02/2016,FAST,1462172.0000,46.5100
014225,01,06/03/2016,FAST,2253429.0000,46.2000
014225,01,06/06/2016,FAST,3461940.0000,45.8300
014225,01,06/07/2016,FAST,2015927.0000,45.7400
014225,01,06/08/2016,FAST,2331644.0000,45.9900
014225,01,06/09/2016,FAST,2422545.0000,45.3500
014225,01,06/10/2016,FAST,2110370.0000,44.5700
014225,01,06/13/2016,FAST,2982595.0000,43.9800
014225,01,06/14/2016,FAST,2032468.0000,44.2400
014225,01,06/15/2016,FAST,1787933.0000,43.9600
014225,01,06/16/2016,FAST,2071515.0000,44.3000
014225,01,06/17/2016,FAST,3767486.0000,44.4700
014225,01,06/20/2016,FAST,2589421.0000,45.0400
014225,01,06/21/2016,FAST,1820680.0000,44.9600
014225,01,06/22/2016,FAST,1375573.0000,44.9500
014225,01,06/23/2016,FAST,1656188.0000,45.5600
014225,01,06/24/2016,FAST,3880991.0000,43.7500
014225,01,06/27/2016,FAST,3197741.0000,42.7000
014225,01,06/28/2016,FAST,3101178.0000,42.8100
014225,01,06/29/2016,FAST,2463110.0000,43.4400
014225,01,06/30/2016,FAST,2711980.0000,44.3900
014256,01,03/01/2016,MXIM,2031298.0000,34.2200
014256,01,03/02/2016,MXIM,1944519.0000,34.8200
014256,01,03/03/2016,MXIM,2119537.0000,34.1500
014256,01,03/04/2016,MXIM,1777101.0000,34.4700
014256,01,03/07/2016,MXIM,2465417.0000,34.0600
014256,01,03/08/2016,MXIM,1698298.0000,33.2000
014256,01,03/09/2016,MXIM,1201620.0000,33.7400
014256,01,03/10/2016,MXIM,1214512.0000,33.7700
014256,01,03/11/2016,MXIM,1471914.0000,34.6400
014256,01,03/14/2016,MXIM,1417260.0000,34.4000
014256,01,03/15/2016,MXIM,1669803.0000,34.4500
014256,01,03/16/2016,MXIM,1769651.0000,35.0000
014256,01,03/17/2016,MXIM,1483450.0000,35.2600
014256,01,03/18/2016,MXIM,4655095.0000,35.2800
014256,01,03/21/2016,MXIM,1200691.0000,35.3200
014256,01,03/22/2016,MXIM,992394.0000,35.4700
014256,01,03/23/2016,MXIM,1447453.0000,35.3400
014256,01,03/24/2016,MXIM,1171851.0000,35.6200
014256,01,03/28/2016,MXIM,1016102.0000,35.5500
014256,01,03/29/2016,MXIM,1477902.0000,36.1700
014256,01,03/30/2016,MXIM,1589237.0000,36.5400
014256,01,03/31/2016,MXIM,2502155.0000,36.7800
014256,01,04/01/2016,MXIM,1844150.0000,36.6100
014256,01,04/04/2016,MXIM,1413788.0000,36.6300
014256,01,04/05/2016,MXIM,1405912.0000,36.2700
014256,01,04/06/2016,MXIM,1221630.0000,36.8000
014256,01,04/07/2016,MXIM,1711899.0000,36.3700
014256,01,04/08/2016,MXIM,2397564.0000,36.6500
014256,01,04/11/2016,MXIM,1483000.0000,36.5200
014256,01,04/12/2016,MXIM,1719632.0000,36.3500
014256,01,04/13/2016,MXIM,2058106.0000,37.3200
014256,01,04/14/2016,MXIM,2662039.0000,36.8100
014256,01,04/15/2016,MXIM,1795026.0000,36.5600
014256,01,04/18/2016,MXIM,1158995.0000,36.7200
014256,01,04/19/2016,MXIM,2813928.0000,35.8800
014256,01,04/20/2016,MXIM,1740495.0000,36.3300
014256,01,04/21/2016,MXIM,3267543.0000,36.5200
014256,01,04/22/2016,MXIM,3848365.0000,37.3100
014256,01,04/25/2016,MXIM,2691381.0000,37.5700
014256,01,04/26/2016,MXIM,2991088.0000,37.4500
014256,01,04/27/2016,MXIM,2297734.0000,37.6600
014256,01,04/28/2016,MXIM,2635611.0000,36.8900
014256,01,04/29/2016,MXIM,2611026.0000,35.7200
014256,01,05/02/2016,MXIM,2278555.0000,36.4100
014256,01,05/03/2016,MXIM,1294807.0000,36.0700
014256,01,05/04/2016,MXIM,1829188.0000,35.5900
014256,01,05/05/2016,MXIM,1545556.0000,35.6900
014256,01,05/06/2016,MXIM,1594366.0000,35.8600
014256,01,05/09/2016,MXIM,1473427.0000,35.8600
014256,01,05/10/2016,MXIM,2189288.0000,36.5100
014256,01,05/11/2016,MXIM,1221121.0000,36.4000
014256,01,05/12/2016,MXIM,2448481.0000,35.9200
014256,01,05/13/2016,MXIM,1541281.0000,35.9800
014256,01,05/16/2016,MXIM,1683200.0000,36.3600
014256,01,05/17/2016,MXIM,2072239.0000,35.4500
014256,01,05/18/2016,MXIM,1456975.0000,35.8700
014256,01,05/19/2016,MXIM,1041699.0000,35.6900
014256,01,05/20/2016,MXIM,2034988.0000,36.4500
014256,01,05/23/2016,MXIM,1699796.0000,36.6000
014256,01,05/24/2016,MXIM,2104903.0000,37.4800
014256,01,05/25/2016,MXIM,2634257.0000,37.5400
014256,01,05/26/2016,MXIM,1177452.0000,37.4800
014256,01,05/27/2016,MXIM,1239351.0000,37.6900
014256,01,05/31/2016,MXIM,2216380.0000,37.9600
014256,01,06/01/2016,MXIM,1273034.0000,38.2800
014256,01,06/02/2016,MXIM,1397783.0000,38.1800
014256,01,06/03/2016,MXIM,1844667.0000,37.8900
014256,01,06/06/2016,MXIM,1504494.0000,37.6800
014256,01,06/07/2016,MXIM,1588758.0000,37.5800
014256,01,06/08/2016,MXIM,1273216.0000,37.8700
014256,01,06/09/2016,MXIM,1320054.0000,37.8600
014256,01,06/10/2016,MXIM,1708225.0000,37.6300
014256,01,06/13/2016,MXIM,1481010.0000,37.3900
014256,01,06/14/2016,MXIM,2029200.0000,37.3500
014256,01,06/15/2016,MXIM,1538524.0000,37.0600
014256,01,06/16/2016,MXIM,1156438.0000,37.0800
014256,01,06/17/2016,MXIM,2609383.0000,36.4300
014256,01,06/20/2016,MXIM,1654186.0000,37.0100
014256,01,06/21/2016,MXIM,2320162.0000,37.4400
014256,01,06/22/2016,MXIM,1475052.0000,37.1500
014256,01,06/23/2016,MXIM,1820439.0000,37.8900
014256,01,06/24/2016,MXIM,8255594.0000,35.1000
014256,01,06/27/2016,MXIM,3978287.0000,33.8400
014256,01,06/28/2016,MXIM,2564624.0000,34.4300
014256,01,06/29/2016,MXIM,1593459.0000,35.0400
014256,01,06/30/2016,MXIM,2025080.0000,35.6900
014894,90,03/01/2016,VOD,2368679.0000,31.3500
014894,90,03/02/2016,VOD,2164004.0000,31.3500
014894,90,03/03/2016,VOD,2100102.0000,31.5100
014894,90,03/04/2016,VOD,2131012.0000,31.5700
014894,90,03/07/2016,VOD,2485167.0000,31.1300
014894,90,03/08/2016,VOD,1929645.0000,30.9700
014894,90,03/09/2016,VOD,2410484.0000,30.7450
014894,90,03/10/2016,VOD,2494122.0000,30.5700
014894,90,03/11/2016,VOD,2460281.0000,31.4800
014894,90,03/14/2016,VOD,3591572.0000,31.5600
014894,90,03/15/2016,VOD,3420860.0000,31.2800
014894,90,03/16/2016,VOD,2332121.0000,31.5300
014894,90,03/17/2016,VOD,2474335.0000,31.9500
014894,90,03/18/2016,VOD,2490454.0000,31.5600
014894,90,03/21/2016,VOD,2877328.0000,31.4400
014894,90,03/22/2016,VOD,2934080.0000,31.2400
014894,90,03/23/2016,VOD,1953059.0000,31.2600
014894,90,03/24/2016,VOD,1831376.0000,31.3000
014894,90,03/28/2016,VOD,1380352.0000,31.4400
014894,90,03/29/2016,VOD,3162807.0000,31.7800
014894,90,03/30/2016,VOD,3218204.0000,32.1000
014894,90,03/31/2016,VOD,2785793.0000,32.0500
014894,90,04/01/2016,VOD,3741121.0000,31.7300
014894,90,04/04/2016,VOD,4168566.0000,31.7400
014894,90,04/05/2016,VOD,5177336.0000,30.6600
014894,90,04/06/2016,VOD,3116977.0000,31.3400
014894,90,04/07/2016,VOD,7019963.0000,31.6800
014894,90,04/08/2016,VOD,5304461.0000,32.2200
014894,90,04/11/2016,VOD,3697986.0000,32.2000
014894,90,04/12/2016,VOD,2476295.0000,32.6400
014894,90,04/13/2016,VOD,2195471.0000,32.4600
014894,90,04/14/2016,VOD,1977732.0000,32.3500
014894,90,04/15/2016,VOD,2671594.0000,32.8300
014894,90,04/18/2016,VOD,2997907.0000,32.9000
014894,90,04/19/2016,VOD,3416867.0000,33.8200
014894,90,04/20/2016,VOD,3467695.0000,33.6600
014894,90,04/21/2016,VOD,3059266.0000,33.4200
014894,90,04/22/2016,VOD,3521223.0000,33.3100
014894,90,04/25/2016,VOD,2111611.0000,33.3800
014894,90,04/26/2016,VOD,2735211.0000,33.4000
014894,90,04/27/2016,VOD,3661604.0000,33.2700
014894,90,04/28/2016,VOD,5205277.0000,32.9800
014894,90,04/29/2016,VOD,4655101.0000,32.7400
014894,90,05/02/2016,VOD,2528470.0000,33.0100
014894,90,05/03/2016,VOD,2459094.0000,32.6500
014894,90,05/04/2016,VOD,4494650.0000,32.1300
014894,90,05/05/2016,VOD,3299929.0000,32.2500
014894,90,05/06/2016,VOD,1895942.0000,32.2400
014894,90,05/09/2016,VOD,1916628.0000,32.0800
014894,90,05/10/2016,VOD,1762005.0000,32.6000
014894,90,05/11/2016,VOD,2433542.0000,32.5200
014894,90,05/12/2016,VOD,2639823.0000,32.8400
014894,90,05/13/2016,VOD,2973565.0000,32.5300
014894,90,05/16/2016,VOD,3091000.0000,32.7400
014894,90,05/17/2016,VOD,7990045.0000,33.5800
014894,90,05/18/2016,VOD,7438230.0000,34.1300
014894,90,05/19/2016,VOD,3641376.0000,33.6300
014894,90,05/20/2016,VOD,3848192.0000,33.6700
014894,90,05/23/2016,VOD,3379103.0000,33.1300
014894,90,05/24/2016,VOD,2370844.0000,33.7500
014894,90,05/25/2016,VOD,3023327.0000,34.1900
014894,90,05/26/2016,VOD,3395675.0000,34.4900
014894,90,05/27/2016,VOD,3643300.0000,34.6900
014894,90,05/31/2016,VOD,3302266.0000,33.9900
014894,90,06/01/2016,VOD,2848113.0000,33.7000
014894,90,06/02/2016,VOD,3152155.0000,33.7900
014894,90,06/03/2016,VOD,2066707.0000,33.8200
014894,90,06/06/2016,VOD,3257137.0000,34.0150
014894,90,06/07/2016,VOD,3062163.0000,34.1800
014894,90,06/08/2016,VOD,3084162.0000,32.9500
014894,90,06/09/2016,VOD,4423761.0000,32.2100
014894,90,06/10/2016,VOD,6302701.0000,31.1700
014894,90,06/13/2016,VOD,8068582.0000,30.6400
014894,90,06/14/2016,VOD,8483995.0000,30.3200
014894,90,06/15/2016,VOD,4877552.0000,30.3600
014894,90,06/16/2016,VOD,6833237.0000,30.4800
014894,90,06/17/2016,VOD,5941549.0000,30.9100
014894,90,06/20/2016,VOD,6783097.0000,31.8700
014894,90,06/21/2016,VOD,4435452.0000,31.8400
014894,90,06/22/2016,VOD,4993780.0000,32.0200
014894,90,06/23/2016,VOD,6179884.0000,32.4700
014894,90,06/24/2016,VOD,16802970.0000,30.1700
014894,90,06/27/2016,VOD,18410100.0000,28.3100
014894,90,06/28/2016,VOD,10137580.0000,29.6600
014894,90,06/29/2016,VOD,8958308.0000,30.1200
014894,90,06/30/2016,VOD,6282316.0000,30.8900
016721,01,03/01/2016,EA,3437088.0000,65.4800
016721,01,03/02/2016,EA,3350385.0000,66.0900
016721,01,03/03/2016,EA,3946590.0000,64.8000
016721,01,03/04/2016,EA,3704283.0000,64.4300
016721,01,03/07/2016,EA,2853848.0000,63.5900
016721,01,03/08/2016,EA,3570584.0000,62.9600
016721,01,03/09/2016,EA,3124280.0000,63.9200
016721,01,03/10/2016,EA,3297685.0000,63.5000
016721,01,03/11/2016,EA,2586488.0000,64.4700
016721,01,03/14/2016,EA,1858460.0000,64.7900
016721,01,03/15/2016,EA,2476213.0000,65.7200
016721,01,03/16/2016,EA,2210576.0000,66.0000
016721,01,03/17/2016,EA,4905190.0000,64.6700
016721,01,03/18/2016,EA,4186101.0000,64.3200
016721,01,03/21/2016,EA,2437086.0000,63.9400
016721,01,03/22/2016,EA,2842737.0000,63.8700
016721,01,03/23/2016,EA,3352411.0000,65.0500
016721,01,03/24/2016,EA,3087820.0000,64.2400
016721,01,03/28/2016,EA,2305630.0000,64.6400
016721,01,03/29/2016,EA,3245026.0000,66.0300
016721,01,03/30/2016,EA,2458278.0000,66.4100
016721,01,03/31/2016,EA,2265048.0000,66.1100
016721,01,04/01/2016,EA,2160781.0000,65.9200
016721,01,04/04/2016,EA,2029648.0000,65.7400
016721,01,04/05/2016,EA,2281782.0000,65.4500
016721,01,04/06/2016,EA,1652903.0000,65.8300
016721,01,04/07/2016,EA,2921635.0000,63.9300
016721,01,04/08/2016,EA,2352054.0000,64.2400
016721,01,04/11/2016,EA,1862930.0000,63.1600
016721,01,04/12/2016,EA,2960805.0000,62.9600
016721,01,04/13/2016,EA,3106728.0000,64.7700
016721,01,04/14/2016,EA,2100648.0000,64.9400
016721,01,04/15/2016,EA,4647418.0000,66.8400
016721,01,04/18/2016,EA,2847175.0000,66.5200
016721,01,04/19/2016,EA,1904102.0000,66.1900
016721,01,04/20/2016,EA,1804366.0000,65.8000
016721,01,04/21/2016,EA,1741842.0000,66.1800
016721,01,04/22/2016,EA,2606381.0000,65.8700
016721,01,04/25/2016,EA,1153303.0000,65.9300
016721,01,04/26/2016,EA,1516342.0000,65.3300
016721,01,04/27/2016,EA,5538096.0000,63.3500
016721,01,04/28/2016,EA,4233482.0000,62.3200
016721,01,04/29/2016,EA,3729177.0000,61.8500
016721,01,05/02/2016,EA,3361056.0000,62.8900
016721,01,05/03/2016,EA,3230103.0000,62.0800
016721,01,05/04/2016,EA,3212765.0000,61.8800
016721,01,05/05/2016,EA,4874072.0000,62.2400
016721,01,05/06/2016,EA,3362772.0000,63.9400
016721,01,05/09/2016,EA,3041914.0000,64.5200
016721,01,05/10/2016,EA,7581715.0000,64.5400
016721,01,05/11/2016,EA,21901320.0000,73.3800
016721,01,05/12/2016,EA,8195927.0000,75.0100
016721,01,05/13/2016,EA,4183065.0000,75.2000
016721,01,05/16/2016,EA,4328894.0000,76.6200
016721,01,05/17/2016,EA,5105224.0000,75.1350
016721,01,05/18/2016,EA,4432283.0000,74.4900
016721,01,05/19/2016,EA,3236662.0000,73.5000
016721,01,05/20/2016,EA,3772479.0000,73.1100
016721,01,05/23/2016,EA,3248251.0000,73.2400
016721,01,05/24/2016,EA,3782139.0000,75.3500
016721,01,05/25/2016,EA,2002493.0000,74.9400
016721,01,05/26/2016,EA,1853156.0000,75.1100
016721,01,05/27/2016,EA,2311311.0000,75.7000
016721,01,05/31/2016,EA,4699817.0000,76.7500
016721,01,06/01/2016,EA,3240521.0000,76.6200
016721,01,06/02/2016,EA,2062548.0000,76.5800
016721,01,06/03/2016,EA,1863911.0000,76.3600
016721,01,06/06/2016,EA,2817191.0000,76.4900
016721,01,06/07/2016,EA,4215239.0000,77.2500
016721,01,06/08/2016,EA,2527088.0000,76.2800
016721,01,06/09/2016,EA,3054481.0000,76.2500
016721,01,06/10/2016,EA,3025125.0000,75.2800
016721,01,06/13/2016,EA,3681676.0000,74.2400
016721,01,06/14/2016,EA,2014884.0000,74.5200
016721,01,06/15/2016,EA,2409921.0000,74.3900
016721,01,06/16/2016,EA,2868889.0000,75.0000
016721,01,06/17/2016,EA,4220581.0000,74.5200
016721,01,06/20/2016,EA,2947630.0000,75.3100
016721,01,06/21/2016,EA,1956527.0000,75.5100
016721,01,06/22/2016,EA,2039302.0000,74.8000
016721,01,06/23/2016,EA,2333585.0000,76.0500
016721,01,06/24/2016,EA,4621807.0000,73.2100
016721,01,06/27/2016,EA,3633896.0000,71.5000
016721,01,06/28/2016,EA,2743737.0000,72.6000
016721,01,06/29/2016,EA,2120281.0000,73.7400
016721,01,06/30/2016,EA,3371102.0000,75.7600
017874,01,03/01/2016,TMUS,4223842.0000,38.6500
017874,01,03/02/2016,TMUS,2545724.0000,38.7700
017874,01,03/03/2016,TMUS,6974775.0000,38.9700
017874,01,03/04/2016,TMUS,3446762.0000,38.4800
017874,01,03/07/2016,TMUS,4463352.0000,38.6400
017874,01,03/08/2016,TMUS,4869282.0000,38.9500
017874,01,03/09/2016,TMUS,6058677.0000,38.2000
017874,01,03/10/2016,TMUS,5178938.0000,37.5700
017874,01,03/11/2016,TMUS,6587086.0000,37.7500
017874,01,03/14/2016,TMUS,4344079.0000,37.0900
017874,01,03/15/2016,TMUS,3537235.0000,36.7700
017874,01,03/16/2016,TMUS,4939850.0000,37.1800
017874,01,03/17/2016,TMUS,4757038.0000,37.1600
017874,01,03/18/2016,TMUS,5395121.0000,36.9300
017874,01,03/21/2016,TMUS,2737929.0000,37.3500
017874,01,03/22/2016,TMUS,3132060.0000,37.2800
017874,01,03/23/2016,TMUS,3287677.0000,37.0700
017874,01,03/24/2016,TMUS,6775085.0000,37.0000
017874,01,03/28/2016,TMUS,2608088.0000,37.0400
017874,01,03/29/2016,TMUS,4809637.0000,38.4300
017874,01,03/30/2016,TMUS,2693615.0000,38.4400
017874,01,03/31/2016,TMUS,3830488.0000,38.3000
017874,01,04/01/2016,TMUS,6229218.0000,39.3600
017874,01,04/04/2016,TMUS,4075431.0000,39.6600
017874,01,04/05/2016,TMUS,3926178.0000,39.1400
017874,01,04/06/2016,TMUS,2772060.0000,39.1000
017874,01,04/07/2016,TMUS,4579519.0000,38.8200
017874,01,04/08/2016,TMUS,1873153.0000,38.7000
017874,01,04/11/2016,TMUS,1819210.0000,38.6400
017874,01,04/12/2016,TMUS,3305729.0000,38.8900
017874,01,04/13/2016,TMUS,2653282.0000,38.8500
017874,01,04/14/2016,TMUS,2068330.0000,38.8100
017874,01,04/15/2016,TMUS,6091532.0000,39.2900
017874,01,04/18/2016,TMUS,8172074.0000,39.2500
017874,01,04/19/2016,TMUS,8717664.0000,39.8450
017874,01,04/20/2016,TMUS,6149979.0000,40.1500
017874,01,04/21/2016,TMUS,4132725.0000,40.2500
017874,01,04/22/2016,TMUS,3651997.0000,40.2200
017874,01,04/25/2016,TMUS,6977180.0000,41.1800
017874,01,04/26/2016,TMUS,14904590.0000,39.3300
017874,01,04/27/2016,TMUS,7511581.0000,39.7000
017874,01,04/28/2016,TMUS,4344433.0000,39.7600
017874,01,04/29/2016,TMUS,5389105.0000,39.2800
017874,01,05/02/2016,TMUS,3703592.0000,39.9900
017874,01,05/03/2016,TMUS,3310492.0000,39.6600
017874,01,05/04/2016,TMUS,3750410.0000,39.1000
017874,01,05/05/2016,TMUS,3883762.0000,39.2500
017874,01,05/06/2016,TMUS,2565999.0000,39.4900
017874,01,05/09/2016,TMUS,2118834.0000,39.9000
017874,01,05/10/2016,TMUS,6717344.0000,40.8100
017874,01,05/11/2016,TMUS,3992943.0000,40.8200
017874,01,05/12/2016,TMUS,3839533.0000,40.7200
017874,01,05/13/2016,TMUS,3428225.0000,40.6400
017874,01,05/16/2016,TMUS,3007437.0000,40.6200
017874,01,05/17/2016,TMUS,7527063.0000,40.7200
017874,01,05/18/2016,TMUS,5043755.0000,40.6800
017874,01,05/19/2016,TMUS,3001343.0000,40.8100
017874,01,05/20/2016,TMUS,6966921.0000,41.7000
017874,01,05/23/2016,TMUS,4266307.0000,41.6400
017874,01,05/24/2016,TMUS,4359536.0000,41.8700
017874,01,05/25/2016,TMUS,2311671.0000,42.1200
017874,01,05/26/2016,TMUS,3565561.0000,42.6300
017874,01,05/27/2016,TMUS,2337578.0000,42.5400
017874,01,05/31/2016,TMUS,3776680.0000,42.7600
017874,01,06/01/2016,TMUS,4443732.0000,42.6200
017874,01,06/02/2016,TMUS,4664463.0000,43.1900
017874,01,06/03/2016,TMUS,3492011.0000,43.6300
017874,01,06/06/2016,TMUS,5171812.0000,43.0700
017874,01,06/07/2016,TMUS,2628548.0000,43.7400
017874,01,06/08/2016,TMUS,2524851.0000,43.9100
017874,01,06/09/2016,TMUS,3509668.0000,43.0800
017874,01,06/10/2016,TMUS,4821450.0000,41.9300
017874,01,06/13/2016,TMUS,4009722.0000,42.0700
017874,01,06/14/2016,TMUS,2958589.0000,42.3500
017874,01,06/15/2016,TMUS,4307447.0000,41.6600
017874,01,06/16/2016,TMUS,3057422.0000,41.7600
017874,01,06/17/2016,TMUS,4239032.0000,41.7700
017874,01,06/20/2016,TMUS,2461454.0000,42.2800
017874,01,06/21/2016,TMUS,2290544.0000,42.9200
017874,01,06/22/2016,TMUS,1908998.0000,42.7000
017874,01,06/23/2016,TMUS,1872207.0000,43.6700
017874,01,06/24/2016,TMUS,8258135.0000,41.1000
017874,01,06/27/2016,TMUS,4128870.0000,41.2000
017874,01,06/28/2016,TMUS,3883580.0000,42.5100
017874,01,06/29/2016,TMUS,4105605.0000,43.4500
017874,01,06/30/2016,TMUS,3439938.0000,43.2700
017874,02,03/01/2016,TMUSP,28133.0000,66.5700
017874,02,03/02/2016,TMUSP,8629.0000,66.8000
017874,02,03/03/2016,TMUSP,3655.0000,67.0700
017874,02,03/04/2016,TMUSP,11611.0000,66.1200
017874,02,03/07/2016,TMUSP,27172.0000,66.5500
017874,02,03/08/2016,TMUSP,20809.0000,66.9800
017874,02,03/09/2016,TMUSP,10877.0000,65.9800
017874,02,03/10/2016,TMUSP,2507.0000,64.9500
017874,02,03/11/2016,TMUSP,21199.0000,60.5800
017874,02,03/14/2016,TMUSP,11004.0000,64.4300
017874,02,03/15/2016,TMUSP,5694.0000,63.6700
017874,02,03/16/2016,TMUSP,3957.0000,64.4600
017874,02,03/17/2016,TMUSP,56227.0000,64.4600
017874,02,03/18/2016,TMUSP,4578.0000,63.8800
017874,02,03/21/2016,TMUSP,96328.0000,64.6400
017874,02,03/22/2016,TMUSP,24442.0000,64.5100
017874,02,03/23/2016,TMUSP,3591.0000,64.1100
017874,02,03/24/2016,TMUSP,66028.0000,64.3000
017874,02,03/28/2016,TMUSP,75422.0000,64.2400
017874,02,03/29/2016,TMUSP,133093.0000,66.5100
017874,02,03/30/2016,TMUSP,83620.0000,66.3400
017874,02,03/31/2016,TMUSP,184511.0000,66.2000
017874,02,04/01/2016,TMUSP,98495.0000,67.6300
017874,02,04/04/2016,TMUSP,8231.0000,68.2200
017874,02,04/05/2016,TMUSP,7055.0000,67.2900
017874,02,04/06/2016,TMUSP,4853.0000,67.4500
017874,02,04/07/2016,TMUSP,215129.0000,67.0500
017874,02,04/08/2016,TMUSP,54745.0000,66.8000
017874,02,04/11/2016,TMUSP,96682.0000,66.8500
017874,02,04/12/2016,TMUSP,5683.0000,67.2200
017874,02,04/13/2016,TMUSP,11210.0000,68.9700
017874,02,04/14/2016,TMUSP,9738.0000,68.2800
017874,02,04/15/2016,TMUSP,331301.0000,68.5900
017874,02,04/18/2016,TMUSP,10036.0000,67.7900
017874,02,04/19/2016,TMUSP,32866.0000,68.7200
017874,02,04/20/2016,TMUSP,58754.0000,69.2000
017874,02,04/21/2016,TMUSP,39655.0000,69.2100
017874,02,04/22/2016,TMUSP,9299.0000,69.3600
017874,02,04/25/2016,TMUSP,6472.0000,70.5700
017874,02,04/26/2016,TMUSP,365847.0000,68.0200
017874,02,04/27/2016,TMUSP,532621.0000,68.3800
017874,02,04/28/2016,TMUSP,524051.0000,68.9100
017874,02,04/29/2016,TMUSP,510656.0000,67.8100
017874,02,05/02/2016,TMUSP,256950.0000,68.9700
017874,02,05/03/2016,TMUSP,3567.0000,68.4900
017874,02,05/04/2016,TMUSP,336206.0000,67.6100
017874,02,05/05/2016,TMUSP,53247.0000,67.7900
017874,02,05/06/2016,TMUSP,6551.0000,68.0800
017874,02,05/09/2016,TMUSP,4515.0000,68.8600
017874,02,05/10/2016,TMUSP,165887.0000,70.2700
017874,02,05/11/2016,TMUSP,58272.0000,70.2700
017874,02,05/12/2016,TMUSP,11640.0000,70.1300
017874,02,05/13/2016,TMUSP,161945.0000,69.9600
017874,02,05/16/2016,TMUSP,111187.0000,69.9400
017874,02,05/17/2016,TMUSP,20091.0000,70.1000
017874,02,05/18/2016,TMUSP,54730.0000,70.1600
017874,02,05/19/2016,TMUSP,220392.0000,70.2500
017874,02,05/20/2016,TMUSP,144724.0000,71.5700
017874,02,05/23/2016,TMUSP,19693.0000,71.5000
017874,02,05/24/2016,TMUSP,138080.0000,71.8900
017874,02,05/25/2016,TMUSP,2091850.0000,72.2500
017874,02,05/26/2016,TMUSP,3819.0000,72.9200
017874,02,05/27/2016,TMUSP,48797.0000,72.1500
017874,02,05/31/2016,TMUSP,795627.0000,72.5000
017874,02,06/01/2016,TMUSP,182493.0000,72.2300
017874,02,06/02/2016,TMUSP,531280.0000,73.1200
017874,02,06/03/2016,TMUSP,98608.0000,73.8300
017874,02,06/06/2016,TMUSP,133689.0000,72.8500
017874,02,06/07/2016,TMUSP,204823.0000,74.0100
017874,02,06/08/2016,TMUSP,9174.0000,74.2100
017874,02,06/09/2016,TMUSP,20317.0000,73.0200
017874,02,06/10/2016,TMUSP,28070.0000,71.0900
017874,02,06/13/2016,TMUSP,2239.0000,71.4800
017874,02,06/14/2016,TMUSP,8550.0000,71.7000
017874,02,06/15/2016,TMUSP,18518.0000,70.6400
017874,02,06/16/2016,TMUSP,53819.0000,70.8100
017874,02,06/17/2016,TMUSP,63578.0000,70.7900
017874,02,06/20/2016,TMUSP,177626.0000,71.8100
017874,02,06/21/2016,TMUSP,30742.0000,72.7700
017874,02,06/22/2016,TMUSP,199656.0000,72.4300
017874,02,06/23/2016,TMUSP,2026892.0000,73.9400
017874,02,06/24/2016,TMUSP,50306.0000,70.0200
017874,02,06/27/2016,TMUSP,124941.0000,70.3500
017874,02,06/28/2016,TMUSP,570799.0000,72.1100
017874,02,06/29/2016,TMUSP,53853.0000,73.4600
017874,02,06/30/2016,TMUSP,42709.0000,73.5900
019744,90,03/01/2016,JD,17266620.0000,26.5000
019744,90,03/02/2016,JD,14632030.0000,26.6400
019744,90,03/03/2016,JD,15802500.0000,25.5900
019744,90,03/04/2016,JD,13871530.0000,26.4800
019744,90,03/07/2016,JD,12718740.0000,26.1400
019744,90,03/08/2016,JD,9148942.0000,26.0700
019744,90,03/09/2016,JD,6110183.0000,26.3400
019744,90,03/10/2016,JD,8236936.0000,26.3900
019744,90,03/11/2016,JD,11839030.0000,27.8300
019744,90,03/14/2016,JD,7486492.0000,27.7400
019744,90,03/15/2016,JD,6979250.0000,27.1600
019744,90,03/16/2016,JD,7240802.0000,27.8400
019744,90,03/17/2016,JD,9659942.0000,27.0300
019744,90,03/18/2016,JD,12872700.0000,27.0800
019744,90,03/21/2016,JD,10530260.0000,26.9600
019744,90,03/22/2016,JD,6469489.0000,26.9900
019744,90,03/23/2016,JD,8013593.0000,26.7400
019744,90,03/24/2016,JD,7917968.0000,26.3600
019744,90,03/28/2016,JD,9130395.0000,25.8200
019744,90,03/29/2016,JD,15247210.0000,26.4200
019744,90,03/30/2016,JD,11988040.0000,27.2400
019744,90,03/31/2016,JD,8153707.0000,26.5000
019744,90,04/01/2016,JD,10965620.0000,26.7600
