"","caldt","vwretd","vwretx","ewretd","ewretx","totval","totcnt","usdval","usdcnt","spindx","sprtrn","date"
"6479",20150916,0.008801,0.008763,0.011257,0.0112,18236431300,502,18078019000,502,1995.31,0.008705,2015-09-16
"6480",20150917,-0.002355,-0.002514,-0.002157,-0.002237,18190579900,502,18236431300,502,1990.2,-0.002561,2015-09-17
"6481",20150918,-0.016077,-0.016085,-0.017737,-0.017759,17897986600,502,18190579900,502,1958.03,-0.016164,2015-09-18
"6482",20150921,0.00461,0.004599,0.00351,0.0035,18025245400,505,17942721000,505,1966.97,0.004566,2015-09-21
"6483",20150922,-0.01232,-0.012347,-0.01496,-0.014987,17802688600,505,18025245400,505,1942.74,-0.012318,2015-09-22
"6484",20150923,-0.002029,-0.002079,-0.004448,-0.004523,17765670700,505,17802688600,505,1938.76,-0.002049,2015-09-23
"6485",20150924,-0.003418,-0.003418,-0.003469,-0.003469,17704946000,505,17765670700,505,1932.24,-0.003363,2015-09-24
"6486",20150925,-0.000514,-0.000519,0.00021,0.000194,17691307500,505,17704946000,505,1931.34,-0.000466,2015-09-25
"6487",20150928,-0.025485,-0.025771,-0.028138,-0.028436,17235390000,505,17691307500,505,1881.77,-0.025666,2015-09-28
"6488",20150929,0.001182,0.001123,0.001196,0.001122,17253792900,505,17235390000,505,1884.09,0.001233,2015-09-29
"6489",20150930,0.019174,0.019113,0.019594,0.019536,17566116800,505,17253792900,505,1920.03,0.019076,2015-09-30
"6490",20151001,0.002083,0.002017,-0.000254,-0.000289,17601545300,505,17566116800,505,1923.82,0.001974,2015-10-01
"6491",20151002,0.014535,0.01444,0.017373,0.017346,17855184400,505,17601545300,505,1951.36,0.014315,2015-10-02
"6492",20151005,0.018311,0.01826,0.020719,0.020674,18181142200,505,17855184400,505,1987.05,0.01829,2015-10-05
"6493",20151006,-0.003619,-0.003654,-0.002746,-0.002832,18114701400,505,18181142200,505,1979.92,-0.003588,2015-10-06
"6494",20151007,0.008414,0.007984,0.010421,0.010125,18259329000,505,18114701400,505,1995.83,0.008036,2015-10-07
"6495",20151008,0.008755,0.008752,0.011964,0.011955,18431264600,505,18271352400,505,2013.43,0.008818,2015-10-08
"6496",20151009,0.000816,0.000776,-0.000542,-0.000562,18431288300,505,18431264600,505,2014.89,0.000725,2015-10-09
"6497",20151012,0.001287,0.001287,-0.000869,-0.000869,18455004900,505,18431288300,505,2017.46,0.001276,2015-10-12
"6498",20151013,-0.006699,-0.006795,-0.008623,-0.008689,18329607500,505,18455004900,505,2003.69,-0.006825,2015-10-13
"6499",20151014,-0.005229,-0.005284,-0.003152,-0.003202,18232756800,505,18329607500,505,1994.24,-0.004716,2015-10-14
"6500",20151015,0.014745,0.014691,0.012906,0.012872,18500837900,505,18232756800,505,2023.86,0.014853,2015-10-15
"6501",20151016,0.004642,0.004642,0.001594,0.001594,18585908400,505,18500837900,505,2033.11,0.00457,2015-10-16
"6502",20151019,0.000199,0.000185,-0.001338,-0.001345,18589344900,505,18585908400,505,2033.66,0.000271,2015-10-19
"6503",20151020,-0.001495,-0.001521,0.001451,0.001432,18561070400,505,18589344900,505,2030.77,-0.001421,2015-10-20
"6504",20151021,-0.005683,-0.005806,-0.00778,-0.007832,18453282500,505,18561070400,505,2018.94,-0.005825,2015-10-21
"6505",20151022,0.016549,0.016523,0.014454,0.01443,18758185700,505,18453282500,505,2052.51,0.016628,2015-10-22
"6506",20151023,0.010928,0.010924,0.004927,0.004913,18962972100,505,18758185700,505,2075.15,0.01103,2015-10-23
"6507",20151026,-0.001801,-0.001808,-0.003627,-0.003652,18928558900,505,18962972100,505,2071.18,-0.001913,2015-10-26
"6508",20151027,-0.002522,-0.002522,-0.005739,-0.005739,18880750700,505,18928558900,505,2065.89,-0.002554,2015-10-27
"6509",20151028,0.011774,0.011678,0.013226,0.013079,19100820400,505,18880750700,505,2090.35,0.01184,2015-10-28
"6510",20151029,-0.00033,-0.000452,-0.00102,-0.001232,19092180800,505,19100820400,505,2089.41,-0.00045,2015-10-29
"6511",20151030,-0.004718,-0.004718,-0.000572,-0.000572,18961900200,505,19092180800,505,2079.36,-0.00481,2015-10-30
"6512",20151102,0.011687,0.011685,0.013034,0.013025,19179316600,506,18984185600,505,2104.05,0.011874,2015-11-02
"6513",20151103,0.002679,0.002663,0.002618,0.002587,19230399300,505,19179316600,505,2109.79,0.002728,2015-11-03
"6514",20151104,-0.00309,-0.003441,-0.004087,-0.004284,19164214000,505,19230399300,505,2102.31,-0.003545,2015-11-04
"6515",20151105,-0.000744,-0.000941,-0.001011,-0.001102,19146162300,505,19164214000,505,2099.93,-0.001132,2015-11-05
"6516",20151106,-0.000296,-0.00041,-0.001254,-0.001355,19138297400,505,19146162300,505,2099.2,-0.000348,2015-11-06
"6517",20151109,-0.009597,-0.009832,-0.009775,-0.009961,18950135200,505,19138297400,505,2078.58,-0.009823,2015-11-09
"6518",20151110,0.001874,0.001616,0.002434,0.002081,18980701800,506,18950954400,506,2081.72,0.001511,2015-11-10
"6519",20151111,-0.003284,-0.003284,-0.005695,-0.005695,18917268800,505,18979834400,505,2075,-0.003228,2015-11-11
"6520",20151112,-0.013719,-0.013919,-0.015471,-0.015661,18653963500,505,18917268800,505,2045.97,-0.01399,2015-11-12
"6521",20151113,-0.011285,-0.011293,-0.010153,-0.010176,18443186900,505,18653963500,505,2023.04,-0.011207,2015-11-13
"6522",20151116,0.01516,0.014988,0.015673,0.015547,18719589100,505,18443186900,505,2053.19,0.014903,2015-11-16
"6523",20151117,-0.000952,-0.001158,-0.002401,-0.0025,18697911200,505,18719589100,505,2050.44,-0.001339,2015-11-17
"6524",20151118,0.016253,0.016172,0.016007,0.015873,19006825200,505,18704336100,504,2083.58,0.016162,2015-11-18
"6525",20151119,-0.00108,-0.001125,-0.001429,-0.001505,19011238400,505,19032654500,505,2081.24,-0.001123,2015-11-19
"6526",20151120,0.00393,0.00378,0.0033,0.003212,19084269200,505,19011238400,505,2089.17,0.00381,2015-11-20
"6527",20151123,-0.001019,-0.001058,4e-04,0.000314,19064087200,505,19084269200,505,2086.59,-0.001235,2015-11-23
"6528",20151124,0.001202,0.001175,0.003272,0.003245,19086487400,505,19064087200,505,2089.14,0.001222,2015-11-24
"6529",20151125,0.000107,5e-06,0.00115,0.000984,19086585100,505,19086487400,505,2088.87,-0.000129,2015-11-25
"6530",20151127,0.000756,0.00053,-0.000205,-0.000402,19096305200,505,19086585100,505,2090.11,0.000594,2015-11-27
"6531",20151130,-0.004752,-0.004879,-0.002434,-0.002775,18963723800,506,19100359600,506,2080.41,-0.004641,2015-11-30
"6532",20151201,0.010733,0.01065,0.009853,0.009758,19161190100,505,18959375700,505,2102.63,0.010681,2015-12-01
"6533",20151202,-0.010711,-0.010979,-0.013026,-0.013253,18950813500,505,19161190100,505,2079.51,-0.010996,2015-12-02
"6534",20151203,-0.014242,-0.014282,-0.014426,-0.014491,18680773600,505,18950813500,505,2049.62,-0.014374,2015-12-03
"6535",20151204,0.020367,0.020359,0.015511,0.015499,19061177400,505,18680773600,505,2091.69,0.020526,2015-12-04
"6536",20151207,-0.006789,-0.006858,-0.008475,-0.008607,18930859000,505,19061177400,505,2077.07,-0.00699,2015-12-07
"6537",20151208,-0.006288,-0.006372,-0.00758,-0.007709,18810228700,505,18930859000,505,2063.59,-0.00649,2015-12-08
"6538",20151209,-0.00769,-0.007755,-0.006238,-0.006355,18664362800,505,18810228700,505,2047.62,-0.007739,2015-12-09
"6539",20151210,0.002337,0.002214,0.001977,0.001856,18705684600,505,18664362800,505,2052.23,0.002251,2015-12-10
"6540",20151211,-0.019273,-0.019432,-0.02014,-0.020397,18362404000,505,18705684600,505,2012.37,-0.019423,2015-12-11
"6541",20151214,0.004951,0.004885,-0.000916,-0.000992,18431452600,504,18342259000,504,2021.94,0.004756,2015-12-14
"6542",20151215,0.010446,0.010437,0.011548,0.011517,18623795300,504,18431452600,504,2043.41,0.010619,2015-12-15
"6543",20151216,0.01469,0.014597,0.014091,0.013964,18894909300,504,18623795300,504,2073.07,0.014515,2015-12-16
"6544",20151217,-0.014958,-0.015116,-0.016958,-0.01705,18609291200,504,18894909300,504,2041.89,-0.015041,2015-12-17
"6545",20151218,-0.017558,-0.017558,-0.014928,-0.014928,18282548600,504,18609291200,504,2005.55,-0.017797,2015-12-18
"6546",20151221,0.007889,0.007755,0.008115,0.008036,18424328100,504,18282548600,504,2021.15,0.007778,2015-12-21
"6547",20151222,0.008941,0.00884,0.010909,0.010849,18587204500,504,18424328100,504,2038.97,0.008817,2015-12-22
"6548",20151223,0.012446,0.01237,0.017031,0.016933,18817136600,504,18587204500,504,2064.29,0.012418,2015-12-23
"6549",20151224,-0.001635,-0.001641,-0.00122,-0.00123,18781941700,504,18817136600,504,2060.99,-0.001599,2015-12-24
"6550",20151228,-0.002082,-0.002084,-0.004086,-0.004089,18726484800,504,18765599500,503,2056.5,-0.002179,2015-12-28
"6551",20151229,0.010906,0.010711,0.010106,0.009822,18938379500,504,18737676200,504,2078.36,0.01063,2015-12-29
"6552",20151230,-0.007063,-0.007165,-0.008275,-0.008396,18802688100,504,18938379500,504,2063.36,-0.007217,2015-12-30
"6553",20151231,-0.009432,-0.009435,-0.006826,-0.006838,18617395400,504,18802688100,504,2043.94,-0.009412,2015-12-31
"6554",20160104,-0.01519,-0.015417,-0.011915,-0.011994,18330362600,504,18617395400,504,2012.66,-0.015304,2016-01-04
"6555",20160105,0.002134,0.002134,0.001891,0.001891,18385082700,504,18337214800,504,2016.71,0.002012,2016-01-05
"6556",20160106,-0.012566,-0.012912,-0.018287,-0.018427,18147688600,504,18385082700,504,1990.26,-0.013115,2016-01-06
"6557",20160107,-0.023433,-0.023461,-0.022423,-0.022467,17721250100,504,18147688600,504,1943.09,-0.0237,2016-01-07
"6558",20160108,-0.010898,-0.010901,-0.011426,-0.011437,17528085500,504,17721250100,504,1922.03,-0.010838,2016-01-08
"6559",20160111,0.001055,0.001055,-0.004062,-0.004062,17546162200,504,17528085500,504,1923.67,0.000853,2016-01-11
"6560",20160112,0.007732,0.007727,0.004798,0.004794,17681740400,504,17546162200,504,1938.68,0.007803,2016-01-12
"6561",20160113,-0.02505,-0.02516,-0.025795,-0.025876,17236875200,504,17681740400,504,1890.28,-0.024965,2016-01-13
"6562",20160114,0.016641,0.016622,0.014713,0.014694,17523378100,504,17236875200,504,1921.84,0.016696,2016-01-14
"6563",20160115,-0.021666,-0.021706,-0.019832,-0.019865,17114674600,504,17494482900,503,1880.33,-0.021599,2016-01-15
"6564",20160119,0.000584,0.000581,-0.003775,-0.003779,17135258000,504,17125295600,504,1881.33,0.000532,2016-01-19
"6565",20160120,-0.011584,-0.011728,-0.00971,-0.009764,16933898300,504,17135258000,504,1859.33,-0.011694,2016-01-20
"6566",20160121,0.0054,0.00537,0.009117,0.009091,17024825400,504,16933898300,504,1868.99,0.005195,2016-01-21
"6567",20160122,0.020313,0.020313,0.020174,0.020174,17369116800,504,17024825400,504,1906.9,0.020284,2016-01-22
"6568",20160125,-0.015346,-0.015354,-0.019801,-0.019828,17102432000,504,17369116800,504,1877.08,-0.015638,2016-01-25
"6569",20160126,0.014103,0.014103,0.018964,0.018962,17343627100,504,17102432000,504,1903.63,0.014144,2016-01-26
"6570",20160127,-0.010767,-0.010892,-0.007472,-0.007606,17154601900,504,17343627100,504,1882.95,-0.010863,2016-01-27
"6571",20160128,0.005788,0.005698,0.001209,0.000995,17252350200,504,17154601900,504,1893.36,0.005529,2016-01-28
"6572",20160129,0.024522,0.024503,0.028099,0.028053,17677853600,504,17252350200,504,1940.24,0.02476,2016-01-29
"6573",20160201,-0.000353,-0.000382,0.00063,0.000573,17630374500,504,17636543900,504,1939.38,-0.000443,2016-02-01
"6574",20160202,-0.018668,-0.018695,-0.022363,-0.022391,17300783000,504,17630374500,504,1903.03,-0.018743,2016-02-02
"6575",20160203,0.004892,0.004551,0.010089,0.00995,17379180600,504,17300783000,504,1912.53,0.004992,2016-02-03
"6576",20160204,0.001674,0.001479,0.00605,0.005952,17403794700,504,17379180600,504,1915.45,0.001527,2016-02-04
"6577",20160205,-0.018423,-0.018471,-0.018137,-0.018226,17081702200,504,17403794700,504,1880.05,-0.018481,2016-02-05
"6578",20160208,-0.014244,-0.014344,-0.022517,-0.022587,16835819700,504,17081702200,504,1853.44,-0.014154,2016-02-08
"6579",20160209,-0.000563,-0.000764,-0.002901,-0.002957,16822686400,504,16835819700,504,1852.21,-0.000664,2016-02-09
"6580",20160210,0.000266,-7e-05,0.001178,0.000813,16821648700,504,16822686400,504,1851.86,-0.000189,2016-02-10
"6581",20160211,-0.011938,-0.012121,-0.014274,-0.014537,16617755000,504,16821648700,504,1829.08,-0.012301,2016-02-11
"6582",20160212,0.019408,0.019302,0.022843,0.022699,16945746000,504,16617755000,504,1864.78,0.019518,2016-02-12
"6583",20160216,0.016836,0.016511,0.021346,0.021246,17225466000,504,16945746000,504,1895.58,0.016517,2016-02-16
"6584",20160217,0.016645,0.016507,0.019631,0.01942,17510068200,504,17225466000,504,1926.82,0.01648,2016-02-17
"6585",20160218,-0.004807,-0.004859,-0.003454,-0.003538,17424984400,504,17510068200,504,1917.83,-0.004666,2016-02-18
"6586",20160219,0.000267,0.000127,-0.002053,-0.002101,17426059100,504,17424984400,504,1917.78,-2.6e-05,2016-02-19
"6587",20160222,0.014515,0.014513,0.018816,0.018812,17684190500,504,17431608600,504,1945.5,0.014454,2016-02-22
"6588",20160223,-0.012147,-0.012207,-0.012743,-0.012838,17468288300,504,17684190500,504,1921.27,-0.012454,2016-02-23
"6589",20160224,0.004499,0.004449,0.006189,0.006119,17545989400,504,17468288300,504,1929.8,0.00444,2016-02-24
"6590",20160225,0.011663,0.011418,0.011128,0.010962,17746481000,504,17545989400,504,1951.7,0.011348,2016-02-25
"6591",20160226,-0.001762,-0.001878,0.002881,0.002741,17714313000,504,17746481000,504,1948.05,-0.00187,2016-02-26
"6592",20160229,-0.008096,-0.008189,-0.007059,-0.007172,17507959900,504,17714313000,504,1932.23,-0.008121,2016-02-29
"6593",20160301,0.023751,0.023568,0.022891,0.022636,17920719500,504,17507959900,504,1978.35,0.023869,2016-03-01
"6594",20160302,0.004158,0.003982,0.008148,0.00794,17992052600,504,17920719500,504,1986.45,0.004094,2016-03-02
"6595",20160303,0.003601,0.003493,0.01002,0.009842,18041140400,504,17978348500,503,1993.4,0.003499,2016-03-03
"6596",20160304,0.003277,0.003108,0.005441,0.004997,18106924700,504,18050867900,503,1999.99,0.003306,2016-03-04
"6597",20160307,0.000897,0.00083,0.004844,0.00468,18131117000,504,18116036400,504,2001.76,0.000885,2016-03-07
"6598",20160308,-0.010939,-0.011132,-0.017209,-0.017401,17930001100,504,18131117000,504,1979.26,-0.01124,2016-03-08
"6599",20160309,0.00514,0.004927,0.005621,0.005413,18017873500,504,17930001100,504,1989.26,0.005052,2016-03-09
"6600",20160310,0.00021,0.000142,0.000969,0.000833,18019454900,504,18017873500,504,1989.57,0.000156,2016-03-10
"6601",20160311,0.016578,0.016297,0.020682,0.020454,18313233800,504,18019454900,504,2022.19,0.016396,2016-03-11
"6602",20160314,-0.001083,-0.001149,-0.001956,-0.00203,18292021000,504,18313233800,504,2019.64,-0.001261,2016-03-14
"6603",20160315,-0.001833,-0.00186,-0.006016,-0.006098,18257911900,504,18292021000,504,2015.93,-0.001837,2016-03-15
"6604",20160316,0.00577,0.005686,0.009512,0.009423,18361728200,504,18257911900,504,2027.22,0.0056,2016-03-16
"6605",20160317,0.006394,0.006385,0.009138,0.00911,18478842900,504,18361728200,504,2040.59,0.006595,2016-03-17
"6606",20160318,0.004326,0.004326,0.005498,0.005498,18557980000,504,18478842900,504,2049.58,0.004406,2016-03-18
"6607",20160321,0.001002,0.000997,-0.000285,-0.000299,18575969500,504,18557980000,504,2051.6,0.000986,2016-03-21
"6608",20160322,-0.000759,-0.000905,-0.000828,-0.00093,18558985700,504,18575969500,504,2049.8,-0.000877,2016-03-22
"6609",20160323,-0.006336,-0.006338,-0.010042,-0.010051,18441376400,504,18558985700,504,2036.71,-0.006386,2016-03-23
"6610",20160324,-0.000324,-0.000328,-0.00099,-0.000996,18418061800,504,18434526900,503,2035.94,-0.000378,2016-03-24
"6611",20160328,0.000579,0.000568,0.001641,0.001624,18434301000,504,18418061800,503,2037.05,0.000545,2016-03-28
"6612",20160329,0.008996,0.008794,0.009649,0.009369,18596439900,504,18434301000,503,2055.01,0.008817,2016-03-29
"6613",20160330,0.004496,0.004389,0.003262,0.003139,18692858900,504,18611283900,504,2063.95,0.00435,2016-03-30
"6614",20160331,-0.00203,-0.002031,0.000276,0.000271,18634390600,504,18692858900,504,2059.74,-0.00204,2016-03-31
"6615",20160401,0.006388,0.00638,0.003699,0.003668,18752803500,504,18634390600,504,2072.78,0.006331,2016-04-01
"6616",20160404,-0.003057,-0.003268,-0.005797,-0.005876,18687731800,504,18748832000,504,2066.13,-0.003208,2016-04-04
"6617",20160405,-0.010146,-0.010148,-0.011357,-0.011362,18498085300,504,18687731800,504,2045.17,-0.010145,2016-04-05
"6618",20160406,0.01086,0.010507,0.010568,0.010444,18692444800,504,18498085300,504,2066.66,0.010508,2016-04-06
"6619",20160407,-0.011989,-0.012027,-0.012513,-0.012594,18467637500,504,18692444800,504,2041.91,-0.011976,2016-04-07
"6620",20160408,0.002779,0.002767,0.004495,0.004486,18517870200,505,18476680500,505,2047.6,0.002787,2016-04-08
"6621",20160411,-0.002804,-0.002804,-0.001576,-0.001576,18465916300,505,18517870200,505,2041.99,-0.00274,2016-04-11
"6622",20160412,0.009759,0.00972,0.01077,0.010758,18645409100,505,18465916300,505,2061.72,0.009662,2016-04-12
"6623",20160413,0.01009,0.009941,0.012994,0.012881,18830898400,505,18645409100,505,2082.42,0.01004,2016-04-13
"6624",20160414,0.000235,0.000135,-0.001894,-0.001918,18833472700,505,18830898400,505,2082.78,0.000173,2016-04-14
"6625",20160415,-0.000877,-0.000877,0.000114,0.000114,18816091000,505,18833472700,505,2080.73,-0.000984,2016-04-15
"6626",20160418,0.00664,0.006621,0.006874,0.006854,18950487900,505,18825758300,505,2094.34,0.006541,2016-04-18
"6627",20160419,0.002914,0.002914,0.004674,0.004674,19005702700,505,18950487900,505,2100.8,0.003085,2016-04-19
"6628",20160420,0.00074,0.000684,0.001298,0.001247,19018629700,505,19005702700,505,2102.4,0.000762,2016-04-20
"6629",20160421,-0.00523,-0.005253,-0.005952,-0.005972,18918566900,505,19018629700,505,2091.48,-0.005194,2016-04-21
"6630",20160422,1.9e-05,1.5e-05,0.005939,0.005926,18919012300,505,18918566900,505,2091.58,4.8e-05,2016-04-22
"6631",20160425,-0.001657,-0.001657,-0.004316,-0.004318,18893811400,505,18925085100,505,2087.79,-0.001812,2016-04-25
"6632",20160426,0.001775,0.001775,0.006587,0.006587,18927330000,505,18893811400,505,2091.7,0.001873,2016-04-26
"6633",20160427,0.00174,0.001666,0.005995,0.005886,18959477100,505,18927330000,505,2095.15,0.001649,2016-04-27
"6634",20160428,-0.009142,-0.009212,-0.01112,-0.011253,18784720900,505,18959477100,505,2075.81,-0.009231,2016-04-28
"6635",20160429,-0.004948,-0.004958,-0.00715,-0.007158,18690033000,505,18784720900,505,2065.3,-0.005063,2016-04-29
"6636",20160502,0.007958,0.007952,0.006782,0.006766,18831649600,505,18683083400,504,2081.43,0.00781,2016-05-02
"6637",20160503,-0.008675,-0.008702,-0.0106,-0.010634,18678436900,505,18842395300,505,2063.37,-0.008677,2016-05-03
"6638",20160504,-0.0056,-0.005814,-0.00678,-0.006908,18569885900,505,18678436900,505,2051.12,-0.005937,2016-05-04
"6639",20160505,9.5e-05,-0.000138,-0.000143,-0.000272,18567405700,505,18569885900,505,2050.63,-0.000239,2016-05-05
"6640",20160506,0.003474,0.003339,0.00242,0.002262,18629242600,505,18567405700,505,2057.14,0.003175,2016-05-06
"6641",20160509,0.000921,0.000912,-0.000311,-0.000325,18646204900,505,18629242600,505,2058.69,0.000753,2016-05-09
"6642",20160510,0.012501,0.012481,0.012656,0.01262,18878929200,505,18646204900,505,2084.39,0.012484,2016-05-10
"6643",20160511,-0.009117,-0.009667,-0.010597,-0.010903,18696433100,505,18878929200,505,2064.46,-0.009562,2016-05-11
"6644",20160512,4.8e-05,-4.8e-05,-0.001577,-0.001736,18681878200,505,18681119900,504,2064.11,-0.00017,2016-05-12
"6645",20160513,-0.008524,-0.008599,-0.00862,-0.008677,18530045100,506,18691824900,506,2046.61,-0.008478,2016-05-13
"6646",20160516,0.009907,0.009801,0.009957,0.009819,18710201600,506,18529212100,506,2066.66,0.009797,2016-05-16
"6647",20160517,-0.009345,-0.009641,-0.00637,-0.006452,18528699800,505,18709070700,505,2047.21,-0.009411,2016-05-17
"6648",20160518,4.7e-05,-0.000101,-0.002069,-0.002219,18481185700,505,18483043900,505,2047.63,0.000205,2016-05-18
"6649",20160519,-0.003166,-0.003176,-0.003436,-0.003472,18422374600,505,18481185700,505,2040.04,-0.003707,2016-05-19
"6650",20160520,0.006168,0.006009,0.008157,0.008096,18533166800,505,18422374600,505,2052.32,0.006019,2016-05-20
"6651",20160523,-0.002063,-0.002096,-0.001634,-0.001709,18493601700,505,18532394800,505,2048.04,-0.002085,2016-05-23
"6652",20160524,0.013685,0.013658,0.0139,0.01384,18746190300,505,18493601700,505,2076.06,0.013681,2016-05-24
"6653",20160525,0.006974,0.006897,0.007706,0.007593,18875440500,505,18746190300,505,2090.54,0.006975,2016-05-25
"6654",20160526,-3.9e-05,-0.000177,-0.000813,-0.001046,18872069300,505,18875440500,505,2090.1,-0.00021,2016-05-26
"6655",20160527,0.004409,0.004229,0.005464,0.00526,18951992300,505,18872069300,505,2099.06,0.004287,2016-05-27
"6656",20160531,-0.000821,-0.000879,0.00114,0.001089,18914293500,505,18948779600,505,2096.96,-0.001,2016-05-31
"6657",20160601,0.001266,0.001096,0.001981,0.001782,18935028400,505,18914293500,505,2099.33,0.00113,2016-06-01
"6658",20160602,0.002911,0.002795,0.004509,0.004385,18987947800,505,18935028400,505,2105.26,0.002825,2016-06-02
"6659",20160603,-0.002827,-0.002841,-0.003445,-0.003463,18916560900,505,18970575300,505,2099.13,-0.002912,2016-06-03
"6660",20160606,0.004856,0.004831,0.006752,0.006681,19008073200,505,18916560900,505,2109.41,0.004897,2016-06-06
"6661",20160607,0.001246,0.001225,0.003333,0.003297,19031363500,505,19008073200,505,2112.13,0.001289,2016-06-07
"6662",20160608,0.003516,0.0033,0.003395,0.003153,19094551400,505,19031363500,505,2119.12,0.003309,2016-06-08
"6663",20160609,-0.001697,-0.001739,-0.002692,-0.002759,19061350400,505,19094551400,505,2115.48,-0.001718,2016-06-09
"6664",20160610,-0.009141,-0.009155,-0.013449,-0.013492,18886294100,505,19061350400,505,2096.07,-0.009175,2016-06-10
"6665",20160613,-0.007757,-0.008055,-0.00853,-0.008817,18734156500,505,18886294100,505,2079.06,-0.008115,2016-06-13
"6666",20160614,-0.001673,-0.001741,-0.00345,-0.003524,18701542100,505,18734156500,505,2075.32,-0.001799,2016-06-14
"6667",20160615,-0.001711,-0.001785,0.000366,0.000301,18668151100,505,18701542100,505,2071.5,-0.001841,2016-06-15
"6668",20160616,0.003261,0.0031,0.001016,0.000861,18726022800,505,18668151100,505,2077.99,0.003133,2016-06-16
"6669",20160617,-0.003229,-0.003234,0.00145,0.001444,18665453600,505,18726022800,505,2071.22,-0.003258,2016-06-17
"6670",20160620,0.005859,0.005851,0.008086,0.00806,18774670500,505,18665453600,505,2083.25,0.005808,2016-06-20
"6671",20160621,0.002732,0.002647,0.001722,0.001698,18824361300,505,18774670500,505,2088.9,0.002712,2016-06-21
"6672",20160622,-0.001645,-0.001654,-0.001578,-0.001619,18785490900,505,18816611400,504,2085.45,-0.001652,2016-06-22
"6673",20160623,0.013333,0.013321,0.014964,0.01494,19035734700,505,18785490900,504,2113.32,0.013364,2016-06-23
"6674",20160624,-0.035723,-0.035723,-0.041088,-0.041088,18356267100,505,19044452600,505,2037.41,-0.03592,2016-06-24
"6675",20160627,-0.018012,-0.018012,-0.02658,-0.02658,18025643000,505,18356267100,505,2000.54,-0.018097,2016-06-27
"6676",20160628,0.017816,0.017597,0.020614,0.020316,18342844600,505,18025643000,505,2036.09,0.01777,2016-06-28
"6677",20160629,0.017256,0.017125,0.019483,0.019329,18656784200,505,18342844600,505,2070.77,0.017033,2016-06-29
"6678",20160630,0.013529,0.013527,0.015366,0.015361,18902419700,505,18656784200,505,2098.86,0.013565,2016-06-30
"6679",20160701,0.002169,0.001983,0.00333,0.003241,18933291500,505,18895664600,504,2102.95,0.001949,2016-07-01
"6680",20160705,-0.006639,-0.006708,-0.012461,-0.012478,18806546500,506,18950394600,505,2088.55,-0.006848,2016-07-05
"6681",20160706,0.005709,0.005371,0.006005,0.005927,18907553000,505,18806546500,505,2099.73,0.005353,2016-07-06
"6682",20160707,-0.000774,-0.000878,5e-04,0.000399,18890945100,505,18907553000,505,2097.9,-0.000872,2016-07-07
"6683",20160708,0.015192,0.015188,0.01884,0.018835,19177860600,505,18890945100,505,2129.9,0.015253,2016-07-08
"6684",20160711,0.003447,0.003447,0.004106,0.004106,19243959700,505,19177860600,505,2137.16,0.003409,2016-07-11
"6685",20160712,0.006791,0.006787,0.012047,0.012043,19374562300,505,19243959700,505,2152.14,0.007009,2016-07-12
"6686",20160713,0.000253,0.000157,-0.000475,-0.000553,19377739000,505,19374562300,505,2152.43,0.000135,2016-07-13
"6687",20160714,0.005231,0.005208,0.004665,0.004626,19478669200,505,19377739000,505,2163.75,0.005259,2016-07-14
"6688",20160715,-0.000962,-0.000962,-0.00096,-0.00096,19459213400,505,19478669200,505,2161.74,-0.000929,2016-07-15
"6689",20160718,0.002433,0.002394,0.002245,0.002218,19505829900,505,19459213400,505,2166.89,0.002382,2016-07-18
"6690",20160719,-0.001407,-0.001431,-0.002995,-0.003003,19477796700,505,19505829900,505,2163.78,-0.001435,2016-07-19
"6691",20160720,0.004373,0.004251,0.004996,0.004941,19560666400,505,19477796700,505,2173.02,0.00427,2016-07-20
"6692",20160721,-0.003588,-0.003603,-0.003326,-0.003338,19490357000,505,19560666400,505,2165.17,-0.003612,2016-07-21
"6693",20160722,0.004509,0.004505,0.006012,0.005997,19576109500,505,19490357000,505,2175.03,0.004554,2016-07-22
"6694",20160725,-0.00288,-0.002886,-0.002081,-0.002092,19519498300,505,19576109500,505,2168.48,-0.003011,2016-07-25
"6695",20160726,0.000199,0.000169,0.004513,0.004491,19522654700,505,19519498300,505,2169.18,0.000323,2016-07-26
"6696",20160727,-0.001334,-0.001373,-0.005556,-0.00564,19495967200,505,19522654700,505,2166.58,-0.001199,2016-07-27
"6697",20160728,0.001742,0.001654,0.002248,0.002115,19528592800,505,19495967200,505,2170.06,0.001606,2016-07-28
"6698",20160729,0.001739,0.001696,0.001274,0.001255,19539744000,505,19528592800,505,2173.6,0.001631,2016-07-29
"6699",20160801,-0.001183,-0.001186,-0.004572,-0.004583,19516606100,505,19539744000,505,2170.84,-0.00127,2016-08-01
"6700",20160802,-0.006411,-0.006435,-0.009431,-0.009457,19391059800,505,19516606100,505,2157.03,-0.006362,2016-08-02
"6701",20160803,0.003364,0.003061,0.006504,0.006365,19450418800,505,19391059800,505,2163.79,0.003134,2016-08-03
"6702",20160804,0.000503,0.000262,-0.000434,-0.000597,19455460100,505,19450418800,505,2164.25,0.000213,2016-08-04
"6703",20160805,0.008638,0.008616,0.00942,0.009386,19624187700,505,19455460100,505,2182.87,0.008603,2016-08-05
"6704",20160808,-0.000817,-0.000913,-7.3e-05,-0.000129,19606268700,505,19624187700,505,2180.89,-0.000907,2016-08-08
