caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
19910114,-0.008205,-0.008456,-0.010092,-0.010294,2044469810.00,500,2061905640.00,500,312.49,-0.008692
19910115,0.003857,0.003824,0.001867,0.001836,2052287670.00,500,2044469810.00,500,313.73,0.003968
19910116,0.008563,0.008519,0.008476,0.008442,2069770300.00,500,2052287670.00,500,316.17,0.007777
19910117,0.037071,0.037071,0.035338,0.035338,2146498010.00,500,2069770300.00,500,327.97,0.037322
19910118,0.012316,0.012212,0.015490,0.015370,2172710040.00,500,2146498010.00,500,332.23,0.012989
19910121,-0.002126,-0.002126,0.001946,0.001946,2168090430.00,500,2172710040.00,500,331.06,-0.003522
19910122,-0.008428,-0.008448,-0.003102,-0.003164,2149775140.00,500,2168090430.00,500,328.31,-0.008307
19910123,0.005544,0.005509,0.007562,0.007500,2161617260.00,500,2149775140.00,500,330.21,0.005787
19910124,0.014383,0.014214,0.019123,0.019037,2192343020.00,500,2161617260.00,500,334.78,0.013840
19910125,0.003438,0.003393,0.006926,0.006843,2199780560.00,500,2192343020.00,500,336.07,0.003853
19910128,0.000172,-0.000022,0.002223,0.001973,2199732140.00,500,2199780560.00,500,336.03,-0.000119
19910129,-0.000197,-0.000470,0.001721,0.001498,2198698470.00,500,2199732140.00,500,335.84,-0.000565
19910130,0.015170,0.015073,0.019871,0.019831,2231839570.00,500,2198698470.00,500,340.91,0.015096
19910131,0.009214,0.009205,0.012260,0.012238,2252386090.00,500,2231839570.00,500,343.93,0.008859
19910201,-0.002645,-0.002703,0.001533,0.001436,2246300260.00,500,2252386090.00,500,343.05,-0.002559
19910204,0.015525,0.014805,0.022748,0.022303,2279555960.00,500,2246300260.00,500,348.34,0.015420
19910205,0.009392,0.008826,0.009086,0.008890,2299674270.00,500,2279555960.00,500,351.26,0.008383
19910206,0.019462,0.019424,0.019515,0.019471,2344342730.00,500,2299674270.00,500,358.07,0.019387
19910207,-0.004023,-0.004325,-0.004359,-0.004474,2334203630.00,500,2344342730.00,500,356.52,-0.004329
19910208,0.007751,0.007602,0.007035,0.006956,2351949010.00,500,2334203630.00,500,359.35,0.007938
19910211,0.026023,0.025554,0.025822,0.025397,2412051040.00,500,2351949010.00,500,368.58,0.025685
19910212,-0.007600,-0.007754,-0.004019,-0.004236,2393348110.00,500,2412051040.00,500,365.50,-0.008356
19910213,0.010025,0.009810,0.009505,0.009307,2418152900.00,500,2394662370.00,500,369.02,0.009631
19910214,-0.013488,-0.013521,-0.016188,-0.016242,2385457260.00,500,2418152900.00,500,364.22,-0.013007
19910215,0.013336,0.013132,0.013759,0.013526,2416784230.00,500,2385457260.00,500,369.06,0.013289
19910219,0.001802,0.001724,-0.000563,-0.000664,2420951780.00,500,2416784230.00,500,369.39,0.000894
19910220,-0.011165,-0.011189,-0.009516,-0.009563,2393720980.00,500,2420951780.00,500,365.14,-0.011505
19910221,-0.000682,-0.000698,-0.000508,-0.000523,2392050370.00,500,2393720980.00,500,364.97,-0.000466
19910222,0.001873,0.001620,0.000200,-0.000065,2395926290.00,500,2392050370.00,500,365.65,0.001863
19910225,0.004761,0.004423,0.004570,0.004001,2406523050.00,500,2395926290.00,500,367.26,0.004403
19910226,-0.011475,-0.011652,-0.011211,-0.011485,2378482250.00,500,2406523050.00,500,362.81,-0.012117
19910227,0.013202,0.013158,0.012167,0.012048,2409778680.00,500,2378482250.00,500,367.74,0.013588
19910228,-0.001734,-0.001935,0.004117,0.004080,2405166440.00,500,2409778680.00,500,367.07,-0.001822
19910301,0.009396,0.009310,0.011782,0.011668,2427557670.00,500,2405166440.00,500,370.47,0.009263
19910304,-0.002312,-0.002670,0.001837,0.001431,2421075420.00,500,2427557670.00,500,369.33,-0.003077
19910305,0.019875,0.019762,0.023296,0.023071,2468920090.00,500,2421075420.00,500,376.72,0.020009
19910306,-0.001835,-0.001874,-0.001267,-0.001324,2464294490.00,500,2468920090.00,500,376.17,-0.001460
19910307,-0.000009,-0.000084,-0.000676,-0.000762,2464087820.00,500,2464294490.00,500,375.91,-0.000691
19910308,-0.002503,-0.002678,-0.002163,-0.002236,2457488480.00,500,2464087820.00,500,374.95,-0.002554
19910311,-0.005318,-0.005602,-0.005787,-0.006138,2443722640.00,500,2457488480.00,500,372.96,-0.005307
19910312,-0.007812,-0.007862,-0.008968,-0.009060,2424510840.00,500,2443722640.00,500,370.03,-0.007856
19910313,0.012493,0.012439,0.012025,0.011919,2454668150.00,500,2424510840.00,500,374.57,0.012269
19910314,-0.002425,-0.002451,-0.005257,-0.005293,2448652640.00,500,2454668150.00,500,373.50,-0.002857
19910315,-0.000607,-0.000607,-0.002763,-0.002763,2447170730.00,500,2448652640.00,500,373.59,0.000241
19910318,-0.003245,-0.003265,-0.003414,-0.003416,2439181600.00,500,2447170730.00,500,372.11,-0.003962
19910319,-0.014724,-0.014789,-0.012054,-0.012099,2403109540.00,500,2439181600.00,500,366.59,-0.014834
19910320,0.003881,0.003866,0.001869,0.001846,2412398960.00,500,2403109540.00,500,367.92,0.003628
19910321,-0.003604,-0.003620,-0.005095,-0.005128,2403665650.00,500,2412398960.00,500,366.58,-0.003642
19910322,0.002593,0.002129,0.004945,0.004673,2408790420.00,500,2403665650.00,500,367.48,0.002455
19910325,0.006652,0.006507,0.008296,0.008124,2424465040.00,500,2408790420.00,500,369.83,0.006395
19910326,0.017689,0.017688,0.014457,0.014453,2467348670.00,500,2424465040.00,500,376.30,0.017495
19910327,-0.002371,-0.002396,0.000060,0.000025,2461436550.00,500,2467348670.00,500,375.35,-0.002525
19910328,-0.001043,-0.001054,0.001595,0.001554,2467384060.00,500,2461436550.00,500,375.22,-0.000346
19910401,-0.009807,-0.010071,-0.011671,-0.011805,2442536200.00,500,2467384060.00,500,371.30,-0.010447
19910402,0.021905,0.021865,0.018429,0.018379,2495996920.00,500,2444199630.00,500,379.50,0.022085
19910403,-0.001468,-0.001555,0.001151,0.001123,2492114760.00,500,2495996920.00,500,378.94,-0.001476
19910404,0.003276,0.002815,0.005272,0.005033,2499129580.00,500,2492114760.00,500,379.77,0.002190
19910405,-0.011395,-0.011414,-0.010083,-0.010098,2470603930.00,500,2499129580.00,500,375.36,-0.011612
19910408,0.008283,0.008259,0.008115,0.008070,2491009510.00,500,2470603930.00,500,378.66,0.008792
19910409,-0.012902,-0.012976,-0.013887,-0.013958,2458685620.00,500,2491009510.00,500,373.56,-0.013469
19910410,-0.001140,-0.001144,-0.001869,-0.001887,2455872030.00,500,2458685620.00,500,373.15,-0.001098
19910411,0.011966,0.011966,0.014320,0.014320,2485260130.00,500,2455872030.00,500,377.63,0.012006
19910412,0.006927,0.006927,0.005712,0.005712,2502474340.00,500,2485260130.00,500,380.40,0.007335
19910415,0.002050,0.001858,-0.002122,-0.002250,2507124070.00,500,2502474340.00,500,381.19,0.002077
19910416,0.016727,0.016711,0.016864,0.016841,2549020830.00,500,2507124070.00,500,387.62,0.016868
19910417,0.007762,0.007725,0.010878,0.010847,2569730410.00,500,2550031310.00,500,390.45,0.007301
19910418,-0.004972,-0.004972,-0.002377,-0.002377,2556953490.00,500,2569730410.00,500,388.46,-0.005097
19910419,-0.011045,-0.011085,-0.009017,-0.009070,2528609660.00,500,2556953490.00,500,384.20,-0.010966
19910422,-0.008843,-0.008919,-0.009946,-0.010036,2506056680.00,500,2528609660.00,500,380.95,-0.008459
19910423,0.002352,0.002350,0.003062,0.003054,2511945990.00,500,2506056680.00,500,381.76,0.002126
19910424,0.002969,0.002897,0.004727,0.004601,2519223790.00,500,2511945990.00,500,382.76,0.002619
19910425,-0.009344,-0.009393,-0.009804,-0.009917,2495561870.00,500,2519223790.00,500,379.25,-0.009170
19910426,-0.000438,-0.000538,-0.000098,-0.000162,2494218030.00,500,2495561870.00,500,379.02,-0.000606
19910429,-0.013996,-0.014190,-0.014031,-0.014229,2458824420.00,500,2494218030.00,500,373.66,-0.014142
19910430,0.004294,0.004011,0.002319,0.002102,2468691450.00,500,2458824420.00,500,375.35,0.004523
19910501,0.013525,0.013521,0.011020,0.010999,2502069690.00,500,2468691450.00,500,380.29,0.013161
19910502,0.000548,0.000510,0.003434,0.003382,2503346850.00,500,2502069690.00,500,380.52,0.000605
19910503,0.000767,0.000646,0.001068,0.000991,2504965770.00,500,2503346850.00,500,380.80,0.000736
19910506,-0.001623,-0.002300,-0.001905,-0.002325,2499204660.00,500,2504965770.00,500,380.08,-0.001891
19910507,-0.006368,-0.006866,-0.006000,-0.006150,2482054560.00,500,2500361230.00,500,377.32,-0.007262
19910508,0.003109,0.003097,0.005310,0.005283,2489741610.00,500,2482054560.00,500,378.51,0.003154
19910509,0.013143,0.012657,0.010529,0.010255,2521255250.00,500,2489741610.00,500,383.25,0.012523
19910510,-0.019361,-0.019538,-0.016192,-0.016288,2471995710.00,500,2521255250.00,500,375.74,-0.019596
19910513,0.002650,0.002361,0.001192,0.000845,2477833020.00,500,2471995710.00,500,376.76,0.002715
19910514,-0.013416,-0.013509,-0.015107,-0.015281,2444360320.00,500,2477833020.00,500,371.62,-0.013643
19910515,-0.008381,-0.008515,-0.008754,-0.008868,2423546390.00,500,2444360320.00,500,368.57,-0.008207
19910516,0.010488,0.010296,0.008741,0.008624,2448500200.00,500,2423546390.00,500,372.19,0.009822
19910517,0.000287,0.000100,0.002391,0.002334,2448745480.00,500,2448500200.00,500,372.39,0.000537
19910520,0.000341,0.000115,-0.002697,-0.002915,2449028090.00,500,2448745480.00,500,372.28,-0.000295
19910521,0.008492,0.008379,0.008535,0.008342,2469549320.00,500,2449028090.00,500,375.35,0.008246
19910522,0.002193,0.002162,0.001923,0.001877,2474534750.00,500,2469197430.00,500,376.19,0.002238
19910523,-0.003169,-0.003175,-0.003417,-0.003428,2466678000.00,500,2474534750.00,500,374.97,-0.003243
19910524,0.007161,0.006869,0.010124,0.009636,2483621930.00,500,2466678000.00,500,377.49,0.006721
19910528,0.011962,0.011641,0.012777,0.012341,2512534090.00,500,2483621930.00,500,381.94,0.011788
19910529,0.002152,0.002123,0.004463,0.004401,2517868990.00,500,2512534090.00,500,382.79,0.002225
19910530,0.010946,0.010907,0.015256,0.015190,2545331000.00,500,2517868990.00,500,386.96,0.010894
19910531,0.007622,0.007439,0.012600,0.012555,2564421530.00,500,2545331000.00,500,389.83,0.007417
19910603,-0.004027,-0.004362,0.001276,0.000923,2553429880.00,500,2564421530.00,500,388.06,-0.004540
19910604,-0.000612,-0.000722,0.002343,0.002136,2551585030.00,500,2553429880.00,500,387.74,-0.000825
19910605,-0.006950,-0.006964,-0.004626,-0.004645,2533815320.00,500,2551585030.00,500,385.09,-0.006834
19910606,-0.003818,-0.003885,-0.004107,-0.004163,2523971220.00,500,2533815320.00,500,383.63,-0.003791
19910607,-0.010521,-0.010536,-0.012164,-0.012179,2497386850.00,500,2523971220.00,500,379.43,-0.010948
19910610,-0.001845,-0.002162,-0.002199,-0.002619,2491986280.00,500,2497386850.00,500,378.57,-0.002267
19910611,0.006298,0.006094,0.005938,0.005882,2507171360.00,500,2491986280.00,500,381.05,0.006551
19910612,-0.011361,-0.011363,-0.014202,-0.014215,2478682920.00,500,2507171360.00,500,376.65,-0.011547
19910613,0.002846,0.002760,0.003346,0.003230,2485523030.00,500,2478682920.00,500,377.63,0.002602
19910614,0.012304,0.012304,0.009950,0.009935,2516115230.00,500,2485523030.00,500,382.29,0.012340
19910617,-0.005206,-0.005240,-0.003808,-0.003843,2502931670.00,500,2516115230.00,500,380.13,-0.005650
19910618,-0.004062,-0.004151,-0.003740,-0.003801,2492541610.00,500,2502931670.00,500,378.59,-0.004051
19910619,-0.009196,-0.009200,-0.010188,-0.010209,2469609700.00,500,2492541610.00,500,375.09,-0.009245
19910620,0.000643,0.000631,-0.001316,-0.001335,2471168570.00,500,2469609700.00,500,375.42,0.000880
19910621,0.006175,0.006175,0.006844,0.006844,2486427630.00,500,2471168570.00,500,377.75,0.006206
19910624,-0.017436,-0.017971,-0.021297,-0.021629,2441742790.00,500,2486427630.00,500,370.94,-0.018028
19910625,-0.000686,-0.000746,-0.002736,-0.002848,2439922030.00,500,2441742790.00,500,370.65,-0.000782
19910626,0.002655,0.002627,0.000420,0.000381,2446330510.00,500,2439922030.00,500,371.59,0.002536
19910627,0.007509,0.007503,0.008231,0.008220,2464686310.00,500,2446330510.00,500,374.40,0.007562
19910628,-0.008599,-0.008873,-0.007846,-0.008023,2450413650.00,500,2464686310.00,500,371.16,-0.008654
19910701,0.018436,0.018397,0.016767,0.016734,2495493870.00,500,2450413650.00,500,377.92,0.018213
19910702,-0.000997,-0.000997,-0.001264,-0.001264,2493005720.00,500,2495493870.00,500,377.47,-0.001191
19910703,-0.010531,-0.010938,-0.011940,-0.012163,2465738010.00,500,2493005720.00,500,373.33,-0.010968
19910705,0.002285,0.002117,0.004165,0.004086,2470958140.00,500,2465738010.00,500,374.08,0.002009
19910708,0.009176,0.009164,0.007644,0.007619,2493600770.00,500,2470958140.00,500,377.94,0.010319
19910709,-0.003565,-0.003662,-0.001604,-0.001711,2484467970.00,500,2493600770.00,500,376.11,-0.004842
19910710,-0.001057,-0.001057,-0.000768,-0.000768,2481840740.00,500,2484467970.00,500,375.74,-0.000984
19910711,0.003328,0.003326,0.002979,0.002970,2490094550.00,500,2481840740.00,500,376.97,0.003274
19910712,0.008391,0.008389,0.008038,0.008026,2510983260.00,500,2490094550.00,500,380.25,0.008701
19910715,0.005626,0.005446,0.006769,0.006652,2524657860.00,500,2510983260.00,500,382.39,0.005628
19910716,-0.002213,-0.002242,0.000644,0.000593,2521739440.00,500,2524657860.00,500,381.54,-0.002223
19910717,-0.000664,-0.000717,0.000307,0.000258,2519932460.00,500,2521739440.00,500,381.18,-0.000944
19910718,0.010663,0.010663,0.010973,0.010973,2546802210.00,500,2519932460.00,500,385.37,0.010992
19910719,-0.002927,-0.002941,-0.003688,-0.003701,2539311770.00,500,2546802210.00,500,384.22,-0.002984
19910722,-0.003437,-0.003511,-0.004657,-0.004746,2530395990.00,500,2539311770.00,500,382.88,-0.003488
19910723,-0.009160,-0.009167,-0.007846,-0.007866,2506848270.00,500,2530395990.00,500,379.42,-0.009037
19910724,-0.001988,-0.002014,-0.003021,-0.003075,2501798790.00,500,2506848270.00,500,378.64,-0.002056
19910725,0.006100,0.006053,0.003930,0.003851,2516943270.00,500,2501798790.00,500,380.96,0.006127
19910726,0.000121,0.000057,-0.000341,-0.000463,2517086570.00,500,2516943270.00,500,380.93,-0.000079
19910729,0.006041,0.005852,0.002216,0.002095,2531815950.00,500,2517086570.00,500,383.15,0.005828
19910730,0.009347,0.009076,0.009785,0.009555,2554795530.00,500,2531815950.00,500,386.69,0.009239
19910731,0.003024,0.003018,0.003119,0.003089,2562517660.00,500,2554795530.00,500,387.81,0.002896
19910801,-0.001632,-0.001685,-0.002151,-0.002190,2558200760.00,500,2562517660.00,500,387.12,-0.001779
19910802,0.000282,0.000141,0.000070,-0.000015,2558567050.00,500,2558200760.00,500,387.18,0.000155
19910805,-0.005198,-0.005565,-0.005312,-0.005738,2544329860.00,500,2558567050.00,500,385.06,-0.005475
19910806,0.014971,0.014475,0.011799,0.011591,2581105990.00,500,2544329860.00,500,390.62,0.014439
19910807,0.000247,-0.000156,0.000624,0.000560,2580702080.00,500,2581105990.00,500,390.56,-0.000154
19910808,-0.002977,-0.003136,-0.002846,-0.002965,2572609260.00,500,2580702080.00,500,389.32,-0.003175
19910809,-0.005075,-0.005407,-0.004755,-0.004988,2558698670.00,500,2572609260.00,500,387.12,-0.005651
19910812,0.002382,0.002104,0.003979,0.003676,2564082850.00,500,2558698670.00,500,388.02,0.002325
19910813,0.004182,0.004139,0.004493,0.004415,2574694990.00,500,2564082850.00,500,389.62,0.004123
19910814,0.001187,0.001042,0.000149,-0.000018,2577376740.00,500,2574694990.00,500,389.90,0.000719
19910815,-0.001374,-0.001443,-0.002318,-0.002410,2573656460.00,500,2577376740.00,500,389.33,-0.001462
19910816,-0.009514,-0.009668,-0.008995,-0.009058,2548775020.00,500,2573656460.00,500,385.58,-0.009632
19910819,-0.023275,-0.023473,-0.025693,-0.025903,2488948930.00,500,2548775020.00,500,376.47,-0.023627
19910820,0.007807,0.007783,0.008031,0.007977,2508319340.00,500,2488948930.00,500,379.43,0.007863
19910821,0.029085,0.029061,0.027802,0.027759,2581213720.00,500,2508319340.00,500,390.59,0.029413
19910822,0.002213,0.002173,0.005102,0.005050,2586821450.00,500,2581213720.00,500,391.33,0.001895
19910823,0.007142,0.007137,0.009984,0.009973,2605282360.00,500,2586821450.00,500,394.17,0.007257
19910826,-0.000425,-0.000766,0.001169,0.000707,2603287490.00,500,2605282360.00,500,393.85,-0.000812
19910827,-0.001450,-0.001678,-0.003510,-0.003875,2598918550.00,500,2603287490.00,500,393.06,-0.002006
19910828,0.009076,0.008925,0.010479,0.010212,2622113990.00,500,2598918550.00,500,396.64,0.009108
19910829,-0.000461,-0.000475,-0.000881,-0.000900,2620868180.00,500,2622113990.00,500,396.47,-0.000429
19910830,-0.002527,-0.002814,-0.003026,-0.003335,2613522050.00,500,2620868180.00,500,395.43,-0.002623
19910903,-0.008118,-0.008255,-0.006352,-0.006558,2592871350.00,500,2613522050.00,500,392.15,-0.008295
19910904,-0.005391,-0.005456,-0.006914,-0.007026,2578725800.00,500,2592871350.00,500,389.97,-0.005559
19910905,-0.002351,-0.002378,-0.001608,-0.001633,2572594450.00,500,2578725800.00,500,389.14,-0.002128
19910906,0.000008,-0.000016,-0.000739,-0.000796,2572558980.00,500,2572594450.00,500,389.10,-0.000103
19910909,-0.001175,-0.001543,-0.002509,-0.002851,2568558390.00,500,2572558980.00,500,388.57,-0.001362
19910910,-0.010247,-0.010599,-0.011606,-0.011784,2541334360.00,500,2568558390.00,500,384.56,-0.010320
19910911,0.001489,0.001483,0.001575,0.001551,2545104140.00,500,2541334360.00,500,385.09,0.001378
19910912,0.006024,0.006000,0.003785,0.003773,2560375410.00,500,2545104140.00,500,387.34,0.005843
19910913,-0.009936,-0.009969,-0.009907,-0.009972,2534851720.00,500,2560375410.00,500,383.59,-0.009681
19910916,0.006244,0.006060,0.005513,0.005425,2550212100.00,500,2534851720.00,500,385.78,0.005709
19910917,-0.000557,-0.000642,-0.001969,-0.002032,2548575350.00,500,2550212100.00,500,385.50,-0.000726
19910918,0.003479,0.003476,0.005034,0.005027,2557434780.00,500,2548575350.00,500,386.94,0.003735
19910919,0.001787,0.001774,0.001404,0.001389,2561980010.00,500,2557434780.00,500,387.56,0.001602
19910920,0.001130,0.000947,0.004483,0.004454,2560819460.00,500,2558394990.00,500,387.92,0.000929
19910923,-0.005162,-0.005172,-0.006915,-0.006985,2547575120.00,500,2560819460.00,500,385.92,-0.005156
19910924,0.005250,0.004855,0.005527,0.005238,2559942870.00,500,2547575120.00,500,387.71,0.004638
19910925,-0.002447,-0.002517,-0.000520,-0.000639,2553499470.00,500,2559942870.00,500,386.88,-0.002141
19910926,-0.000768,-0.000768,0.000424,0.000424,2551539060.00,500,2553499470.00,500,386.49,-0.001008
19910927,-0.001560,-0.001565,-0.001977,-0.001989,2547650460.00,500,2551539060.00,500,385.90,-0.001527
19910930,0.005480,0.005212,0.004494,0.004326,2576043750.00,500,2547650460.00,500,387.86,0.005079
19911001,0.003225,0.003186,0.001673,0.001643,2584251000.00,500,2576043750.00,500,389.20,0.003455
19911002,-0.002555,-0.002557,-0.002500,-0.002505,2578057320.00,500,2584251000.00,500,388.26,-0.002415
19911003,-0.009599,-0.009621,-0.011606,-0.011630,2553253220.00,500,2578057320.00,500,384.47,-0.009762
19911004,-0.007775,-0.008280,-0.005951,-0.006185,2532114030.00,500,2553253220.00,500,381.24,-0.008401
19911007,-0.004707,-0.004767,-0.007974,-0.008056,2520043910.00,500,2532114030.00,500,379.50,-0.004564
19911008,0.003058,0.002981,0.001576,0.001494,2527556550.00,500,2520043910.00,500,380.67,0.003083
19911009,-0.009956,-0.009958,-0.010261,-0.010272,2502385950.00,500,2527556550.00,500,376.80,-0.010166
19911010,0.009852,0.009850,0.008594,0.008585,2527035170.00,500,2502385950.00,500,380.55,0.009952
19911011,0.002475,0.002305,0.005030,0.004939,2532859800.00,500,2527035170.00,500,381.45,0.002365
19911014,0.013179,0.013179,0.013172,0.013172,2566239900.00,500,2532859800.00,500,386.47,0.013160
